Max_NeuN,Mean_NeuN,Std_NeuN,Middle_NeuN,MoC_NeuN,Solidity_NeuN,FilledArea_NeuN,CenDist_NeuN,Max_tdTom,Mean_tdTom,Std_tdTom,Middle_tdTom,MoC_tdTom,Solidity_tdTom,FilledArea_tdTom,CenDist_tdTom,Max_TH,Mean_TH,Std_TH,Middle_TH,MoC_TH,Solidity_TH,FilledArea_TH,CenDist_TH
2453,2026.84020996094,170.112548828125,2042,1.04650866985321,1,165,0,3601,3249.84033203125,137.045837402344,3180,0.997647047042847,0.979591836734694,154,0,327,262.437866210938,21.2957630157471,248,0.971596479415894,1,169,0
2388,1922.66857910156,195.451904296875,2319,1.26600241661072,1,113,0,3245,2979.64501953125,109.246841430664,3074,1.0641280412674,0.979591836734694,154,0,245,194.745559692383,16.1606636047363,227,1.16709506511688,1,169,0
5797,3166.75732421875,946.72705078125,5797,2.30749320983887,0.755102040816326,44,0,3903,3588.07104492188,119.711730957031,3840,1.08535897731781,0.979591836734694,165,0,206,173.236679077148,9.64072895050049,184,1.00683999061584,1,169,0
1534,1356.92895507812,79.3122634887695,1379,1.08199298381805,0.959183673469388,140,0,2529,2345.76928710938,95.2240524291992,2437,1.05224525928497,0.73469387755102,117,0,263,222.136093139648,13.9501390457153,245,1.13033449649811,1,169,0
6231,3053.1953125,1231.96057128906,6177,2.33116340637207,0.693877551020408,54,0,4720,3747.46752929688,330.953460693359,4219,1.15225994586945,0.816326530612245,103,0,203,174.242599487305,12.6097688674927,172,0.980057001113892,1,169,0
8179,5211.3134765625,1304.90563964844,7042,1.54142498970032,0.959183673469388,86,0,4557,3861.201171875,328.96630859375,4302,1.15451192855835,0.938775510204082,85,0,224,198.165679931641,11.0543460845947,219,1.11167514324188,1,169,0
5665,4013.68041992188,871.412475585938,4949,1.46268653869629,0.816326530612245,95,0,10383,7449.18359375,1352.17651367188,9458,1.45033538341522,0.857142857142857,92,0,399,323.579895019531,35.0638160705566,351,1.1768651008606,1,159,0
1890,1713.36096191406,67.2749786376953,1715,1.03735065460205,1,168,0,4065,3777.04150390625,82.2070083618164,3872,1.016273021698,1,169,0,180,152.473373413086,9.3954553604126,162,1.10016977787018,1,169,0
1970,1814.61535644531,68.1774597167969,1872,1.0934579372406,0.836734693877551,102,0,3016,2789.45556640625,107.123146057129,2807,1.02679467201233,1,167,0,325,281.988159179688,16.5194644927979,258,0.952029526233673,1,169,0
2594,1811.53259277344,247.605712890625,2350,1.39486575126648,0.897959183673469,58,0,3954,3599.05908203125,198.705230712891,3856,1.11849164962769,0.73469387755102,97,0,226,193.213012695312,13.9574880599976,181,0.965333342552185,1,169,0
5391,3343.85791015625,896.596008300781,4594,1.93594610691071,0.857142857142857,72,0,4271,3981.95849609375,154.964172363281,4165,1.08006477355957,0.938775510204082,127,0,184,156.739639282227,7.82035827636719,146,0.941935479640961,1,169,0
2064,1747.6982421875,116.730445861816,1960,1.22270739078522,1,165,0,3475,3248.95263671875,79.6076583862305,3322,1.02586269378662,0.979591836734694,167,0,243,199.769226074219,13.9373607635498,210,0.989399313926697,1,169,0
1760,1572.61535644531,82.775520324707,1563,1.02090132236481,0.591836734693878,104,0,3182,2927.17749023438,102.931282043457,2944,1.0212470293045,0.897959183673469,142,0,276,235.443786621094,13.825382232666,238,0.994775354862213,1,169,0
4112,2729.03540039062,509.612213134766,4112,2.04424548149109,0.877551020408163,61,0,4211,3904.603515625,110.707748413086,3861,1.0107330083847,0.795918367346939,113,0,186,153.674560546875,11.4187355041504,151,1.02546691894531,1,169,0
2481,2209.81665039062,122.580085754395,2199,1.05746579170227,1,149,0,4293,4036.189453125,108.096733093262,4041,1.02219688892365,0.959183673469388,159,0,212,177.798812866211,12.12513256073,180,1.00558662414551,1,169,0
6559,3603.46142578125,1210.70031738281,6294,2.76052641868591,0.897959183673469,54,0,3569,3102.36083984375,200.373947143555,3399,1.1651383638382,0.959183673469388,81,0,229,199.751480102539,10.3789978027344,211,1.08483290672302,1,169,0
3287,2497.17163085938,335.067138671875,3202,1.57695150375366,1,113,0,3690,3492.005859375,85.3104705810547,3583,1.02627992630005,1,162,0,260,200.029586791992,17.2917633056641,209,0.998805284500122,1,169,0
2794,2366.01171875,202.621032714844,2701,1.29157197475433,1,102,0,3292,3072.8876953125,68.9697494506836,3059,0.985502600669861,0.469387755102041,66,0,216,191.36686706543,9.59639549255371,184,0.916562914848328,1,169,0
5617,2989.85205078125,934.252014160156,5542,2.65962815284729,0.897959183673469,44,0,4094,3742.61547851562,120.891883850098,3984,1.07923603057861,1,152,0,235,178.804733276367,15.0417184829712,181,0.965333342552185,1,169,0
3032,2236.33129882812,278.750854492188,3032,1.53791534900665,0.857142857142857,53,0,3815,3465.17163085938,113.468528747559,3790,1.11176300048828,1,149,0,295,257.911254882812,14.2377080917358,259,1.04330313205719,1,169,0
2821,2230.54443359375,275.595123291016,2713,1.46253371238708,1,124,0,4497,4063.189453125,241.377395629883,4086,1.03712165355682,0.979591836734694,128,0,248,212.923080444336,14.7462663650513,232,1.10476195812225,1,169,0
2346,2159.37280273438,79.1169815063477,2083,0.964686810970306,0.959183673469388,153,0,2893,2712.17163085938,68.7421035766602,2645,0.984643995761871,1,167,0,285,244.147933959961,16.693187713623,253,1.05088269710541,1,169,0
2871,2591.11840820312,130.67561340332,2597,1.08626997470856,0.979591836734694,96,0,3992,3756.8046875,72.313232421875,3701,0.981112062931061,1,169,0,195,166.44970703125,9.00721168518066,182,1.10975611209869,1,169,0
3387,2344.2958984375,322.404052734375,3233,1.62095761299133,0.959183673469388,66,0,3028,2863.6923828125,74.5312347412109,2851,1.0059986114502,0.775510204081633,114,0,240,207.142013549805,12.0209608078003,208,1.03870165348053,1,169,0
4801,2228.94677734375,948.032836914062,4724,3.29888272285461,0.612244897959184,33,0,3776,2576.810546875,591.755004882812,3254,1.53762555122375,0.816326530612245,81,0,240,187.639053344727,23.6654491424561,200,1.2251148223877,1,169,0
1894,1686.32543945312,71.5561370849609,1756,1.07763111591339,1,165,0,4097,3893.01171875,85.7403335571289,3859,0.976529359817505,0.653061224489796,107,0,185,151,9.49561309814453,135,0.861244022846222,1,169,0
4344,2804.20703125,652.419738769531,4332,2.04774284362793,0.979591836734694,65,0,4741,4306.1953125,161.937271118164,4552,1.08613693714142,1,147,0,236,190.822479248047,16.7066211700439,194,1.03882193565369,1,169,0
2995,2304.2900390625,302.192169189453,2913,1.44440317153931,0.938775510204082,83,0,3771,3445.71606445312,139.970199584961,3526,1.0633293390274,0.938775510204082,126,0,224,192.414199829102,11.7708787918091,198,1.08196723461151,1,169,0
1983,1758.76928710938,84.3855209350586,1768,1.01799333095551,1,168,0,4793,4319.56787109375,178.355773925781,4367,1.0083703994751,0.938775510204082,151,0,271,233.81657409668,14.0677175521851,220,0.990990996360779,1,169,0
4373,3055.01171875,556.903747558594,4254,1.64532971382141,0.918367346938776,73,0,3877,3544.94091796875,99.5203857421875,3501,0.993966937065125,0.979591836734694,163,0,234,196.63313293457,15.9566478729248,180,0.958721697330475,1,169,0
2705,2228.27807617188,208.515228271484,2592,1.27089977264404,1,133,0,3508,3238.82250976562,105.377960205078,3158,0.987183511257172,0.979591836734694,159,0,227,188.047332763672,13.7861261367798,193,1.06777322292328,1,169,0
5496,2684.12426757812,969.1962890625,5107,2.20058178901672,0.73469387755102,40,0,4273,3285.05908203125,344.540374755859,4141,1.35803890228271,0.755102040816326,51,0,242,186.502960205078,17.6628894805908,200,1.05540895462036,1,169,0
2209,1760.95861816406,151.827728271484,2004,1.21454548835754,1,160,0,3238,3004.44970703125,102.254051208496,3155,1.08363389968872,0.979591836734694,161,0,236,194.414199829102,16.4803276062012,210,1.1586207151413,1,169,0
4902,2120.408203125,829.742919921875,4902,3.32790231704712,0.63265306122449,33,0,4059,3813.31372070312,108.310188293457,3862,1.02794778347015,1,163,0,193,163.964492797852,9.22657489776611,189,1.12835824489594,1,169,0
2013,1801.14196777344,90.8016128540039,1913,1.11904060840607,1,169,0,4013,3814.84033203125,82.3018798828125,3819,0.989250123500824,1,168,0,175,152.55029296875,8.79996585845947,152,0.998357951641083,1,169,0
2871,2563.810546875,109.935157775879,2678,1.06884849071503,1,167,0,3857,3656.43188476562,88.4684982299805,3717,1.02899849414825,0.836734693877551,129,0,465,386.094665527344,23.490686416626,368,0.928121030330658,1,169,0
4836,2751.005859375,814.469665527344,4682,2.35750246047974,0.816326530612245,44,0,3280,2945.1005859375,139.170272827148,3080,1.07965993881226,1,130,0,257,228.242599487305,12.188756942749,252,1.09923660755157,1,169,0
2172,1898.66857910156,80.9749908447266,1868,1.00891172885895,0.979591836734694,150,0,2924,2736.34912109375,63.3740005493164,2785,1.02967000007629,1,168,0,282,249.01774597168,13.8321027755737,231,0.90234375,1,169,0
2868,2108.54443359375,273.0576171875,2765,1.43208599090576,0.959183673469388,79,0,3963,3582.55029296875,155.888458251953,3641,1.03650987148285,1,162,0,218,182.781066894531,12.8635005950928,176,0.948787033557892,1,169,0
4649,2788.14794921875,663.135681152344,4619,2.10889172554016,0.816326530612245,43,0,3976,3752.52075195312,89.44970703125,3810,1.03546679019928,1,163,0,210,181.08283996582,9.98178100585938,183,1.00549447536469,1,169,0
2937,2062.15966796875,379.081420898438,2678,1.64344894886017,1,74,0,3910,3652.45556640625,96.9596786499023,3670,1.01521444320679,0.755102040816326,120,0,184,158.792892456055,9.7668514251709,166,1.04897320270538,1,169,0
2595,2134.2958984375,172.103775024414,2195,1.13261091709137,0.877551020408163,107,0,4503,3875.8046875,290.526947021484,3931,1.02596890926361,0.877551020408163,123,0,302,242.207107543945,20.9616641998291,239,0.93359375,1,169,0
2330,2115.96459960938,106.935775756836,2212,1.06091129779816,0.795918367346939,125,0,7492,6023.35498046875,584.025207519531,5990,1.01024580001831,0.387755102040816,85,0,280,241.994079589844,15.2180576324463,226,0.953586518764496,1,169,0
6061,3210.15380859375,1252.26525878906,5883,3.58173513412476,0.938775510204082,67,0,4758,3965.84033203125,344.905853271484,4517,1.26508891582489,1,94,0,196,166.337280273438,10.9233722686768,166,0.919667601585388,1,169,0
2950,2632.9111328125,111.790985107422,2464,0.916070282459259,0.653061224489796,116,0,3405,3221.8935546875,73.7862930297852,3109,0.931256532669067,0.959183673469388,166,0,251,222.615386962891,13.2458438873291,227,1.05827510356903,1,169,0
5157,3234.1953125,858.756469726562,4806,2.18628454208374,0.877551020408163,72,0,4812,4102.04736328125,303.776885986328,4570,1.2134085893631,0.897959183673469,78,0,231,190.01774597168,16.1076984405518,187,0.958974361419678,1,169,0
2668,2050.28393554688,241.586318969727,2368,1.23930394649506,0.73469387755102,81,0,3223,2977.76928710938,102.795860290527,3143,1.0570924282074,1,162,0,221,185.491119384766,13.504900932312,191,1.07909607887268,1,169,0
4784,2487.609375,877.84814453125,4776,2.98873591423035,0.877551020408163,44,0,5215,4600.95263671875,201.569488525391,4894,1.09161877632141,0.836734693877551,61,0,209,175.798812866211,11.1149730682373,189,1.09090912342072,1,169,0
2684,2289.97631835938,140.002716064453,2444,1.09168064594269,1,163,0,3280,3029.68041992188,89.8480453491211,3132,1.02428257465363,1,168,0,231,202.988159179688,10.3037157058716,207,1.03241896629333,1,169,0
2273,2076.9052734375,79.8731307983398,2042,0.979728937149048,0.653061224489796,98,0,3434,3190.56811523438,69.1804656982422,3197,0.983162939548492,0.979591836734694,159,0,315,274.402374267578,15.2897882461548,297,1.10717618465424,1,169,0
3440,2676.92895507812,355.004180908203,3421,1.59375727176666,1,92,0,3514,3338.28393554688,65.8028411865234,3372,1.01803910732269,1,169,0,220,190.828399658203,11.1723575592041,194,1.01570677757263,1,169,0
3144,2272.8935546875,385.804443359375,2675,1.49566674232483,0.979591836734694,116,0,4370,4139.37255859375,88.9484710693359,4173,0.995408177375793,0.571428571428571,97,0,177,150.934906005859,8.5378303527832,147,0.924528300762177,1,169,0
2771,2076.24267578125,203.376754760742,2299,1.1864275932312,0.775510204081633,71,0,3223,2887.396484375,102.449417114258,2954,1.02729964256287,0.877551020408163,125,0,297,249.905319213867,11.1276378631592,258,0.995178401470184,1,169,0
4612,2517.11840820312,804.227478027344,4601,2.67772436141968,0.877551020408163,49,0,3829,3480.32543945312,105.504379272461,3686,1.06724572181702,0.938775510204082,153,0,223,190.414199829102,11.7556991577148,189,0.978007733821869,1,169,0
2768,2133.93481445312,219.863662719727,2530,1.25636255741119,0.857142857142857,96,0,3938,3511.13012695312,142.598022460938,3525,1.00757467746735,0.938775510204082,149,0,238,193.757400512695,14.5910625457764,199,1.07422399520874,1,169,0
2652,2102.92309570312,243.486755371094,2652,1.54816114902496,0.959183673469388,90,0,3882,3679.4912109375,75.6970062255859,3732,1.02506351470947,0.979591836734694,145,0,224,171.804733276367,15.6780405044556,171,1.00736379623413,1,169,0
2042,1868.82836914062,76.3940277099609,2042,1.11982452869415,0.959183673469388,138,0,4058,3777.4912109375,94.4308853149414,3665,0.975123047828674,1,163,0,195,168.230773925781,10.9832134246826,170,1.07765448093414,1,169,0
2801,2016.5029296875,345.175476074219,2690,1.74279236793518,0.959183673469388,70,0,4555,4013.7041015625,249.913925170898,4097,1.02720320224762,0.816326530612245,115,0,212,172.218933105469,12.7757444381714,192,1.11953353881836,1,169,0
3988,2467.18334960938,659.692260742188,3811,2.41546511650085,0.979591836734694,70,0,4453,4150.775390625,120.741928100586,4389,1.06924903392792,0.979591836734694,99,0,201,172.621307373047,12.2162475585938,169,1.02891933917999,1,169,0
3978,3372.38452148438,321.139556884766,3566,1.28771328926086,0.979591836734694,143,0,4179,3906.02954101562,116.225738525391,3877,1.00180876255035,0.714285714285714,119,0,218,182.437866210938,12.3470630645752,183,1.07174229621887,1,169,0
2809,2121.86987304688,251.883270263672,2739,1.36472344398499,0.959183673469388,94,0,3415,3009.31372070312,125.884544372559,3415,1.1493479013443,1,163,0,231,188.662719726562,11.3645687103271,206,1.03258144855499,1,169,0
4154,2374.36694335938,649.755432128906,3453,2.03476715087891,0.714285714285714,54,0,4861,4109.94677734375,273.080047607422,4506,1.17973554134369,0.795918367346939,79,0,196,165.070999145508,12.9764318466187,151,0.897473990917206,1,169,0
3353,2285.91723632812,445.664947509766,3122,1.82893967628479,0.979591836734694,72,0,4144,3856.71606445312,135.334823608398,3785,0.992201328277588,0.591836734693878,83,0,187,162.775146484375,9.17665767669678,162,1.01250004768372,1,169,0
2749,2204.95263671875,232.604568481445,1883,0.863464415073395,0.551020408163265,117,0,21684,9883.361328125,3186.52124023438,9017,0.908262193202972,0.326530612244898,71,0,315,235.390533447266,16.4418563842773,209,0.835164844989777,1,169,0
6816,4181.810546875,1201.16662597656,6452,2.52302289009094,0.938775510204082,60,0,3921,3568.47338867188,136.1796875,3858,1.12782287597656,1,160,0,222,190.278106689453,13.9022798538208,165,0.859375,1,169,0
5041,3946.390625,552.974487304688,4751,1.40864276885986,0.959183673469388,94,0,4586,4229.9169921875,144.890289306641,4372,1.05355739593506,0.959183673469388,130,0,226,192.911239624023,12.3128061294556,206,1.11502027511597,1,169,0
2522,2180.96459960938,95.6755447387695,2252,1.07609605789185,0.979591836734694,155,0,3428,3224.85205078125,70.9759902954102,3189,0.971515595912933,0.979591836734694,166,0,238,198.686386108398,14.7705421447754,170,0.814371228218079,1,169,0
2831,2523.92895507812,97.8997039794922,2631,1.03582680225372,1,167,0,4838,4603.5205078125,104.102119445801,4595,1.00054430961609,1,168,0,400,342.686401367188,19.7593212127686,370,1.10778439044952,1,169,0
3671,2865.4912109375,410.984344482422,3650,1.76755452156067,1,127,0,4125,3899.43188476562,131.550308227539,4051,1.07818222045898,0.816326530612245,115,0,198,164.491119384766,10.967004776001,159,1.00473928451538,1,169,0
3707,2879.57983398438,204.830612182617,2862,0.916793465614319,0.408163265306122,92,0,3687,3462.408203125,69.8026428222656,3414,0.97188812494278,0.959183673469388,165,0,319,265.189361572266,14.6372690200806,268,1.00280630588531,1,169,0
4954,3254.603515625,709.297119140625,4459,1.89301633834839,1,102,0,4591,3989.51489257812,333.570343017578,3982,1.01691889762878,0.857142857142857,111,0,227,187.059173583984,13.8485441207886,185,0.931989908218384,1,169,0
3531,2339.396484375,409.353118896484,3266,1.68545997142792,0.979591836734694,65,0,5465,4863.9052734375,243.730407714844,5228,1.1563173532486,1,133,0,192,160.929000854492,11.7243003845215,155,1.02819240093231,1,169,0
2532,2336.01171875,70.4656295776367,2506,1.07346332073212,0.571428571428571,102,0,3602,3397.24267578125,65.166130065918,3486,1.01484715938568,0.816326530612245,133,0,314,274.958587646484,14.7810840606689,275,0.964066624641418,1,169,0
3515,2694.04736328125,324.390228271484,3090,1.30613970756531,0.979591836734694,118,0,4206,3823.36694335938,176.932907104492,3944,1.02842247486115,1,150,0,195,170.195266723633,12.3072166442871,170,1.01341283321381,1,169,0
4831,3452.408203125,672.187622070312,4563,1.58713042736053,0.938775510204082,89,0,4716,4096.37890625,170.849731445312,4432,1.10668575763702,1,154,0,355,233.893493652344,31.758020401001,234,0.986301362514496,1,169,0
2562,2336.5029296875,79.2831802368164,2325,0.981012642383575,0.612244897959184,102,0,3242,3077.27807617188,68.1390380859375,3039,0.982938468456268,1,169,0,316,267.940826416016,18.808780670166,247,0.920782864093781,1,169,0
6399,4297.74560546875,1168.90380859375,6352,2.08775687217712,0.979591836734694,96,0,9555,6950.98828125,1282.05004882812,8974,1.74243974685669,0.938775510204082,82,0,2139,1357.15380859375,427.649353027344,1854,2.04579305648804,1,138,0
1569,1317.88757324219,99.0364608764648,1423,1.20440113544464,0.959183673469388,97,0,4545,4057.84619140625,224.702606201172,3979,0.984413683414459,0.877551020408163,124,0,211,167.266265869141,12.7136554718018,177,1.05044507980347,1,169,0
3569,2416.55615234375,413.236846923828,3407,1.78236985206604,0.979591836734694,88,0,3544,3150.97631835938,125.407279968262,3258,1.07782649993896,0.938775510204082,109,0,237,195.443786621094,16.5615234375,187,0.957746505737305,1,169,0
5055,2666.63305664062,864.35498046875,4845,2.589524269104,0.775510204081633,38,0,3711,3287.408203125,114.809028625488,3348,0.990679085254669,1,162,0,354,215.437866210938,26.3774795532227,199,0.964848458766937,1,169,0
3697,2921.01171875,409.196319580078,3546,1.55287933349609,1,98,0,4603,4372.8818359375,89.0312805175781,4302,0.970011293888092,0.448979591836735,82,0,173,156.437866210938,7.37498950958252,150,0.961538434028625,1,169,0
2077,1890.68640136719,69.1525344848633,1939,1.02443540096283,0.959183673469388,154,0,4751,4533.47314453125,108.65389251709,4564,0.997868299484253,0.979591836734694,155,0,308,278.195251464844,12.9717092514038,295,1.07664239406586,1,169,0
3304,2228.20703125,461.705383300781,3303,1.78951644897461,0.959183673469388,61,0,3844,3419.87573242188,153.381698608398,3684,1.12815797328949,0.938775510204082,119,0,230,201.692306518555,11.9875936508179,197,0.974041998386383,1,169,0
6606,4237.390625,1163.17431640625,6597,2.43005800247192,0.979591836734694,67,0,5067,4647.85205078125,204.39225769043,4929,1.12041831016541,0.938775510204082,97,0,200,169.929000854492,11.7845602035522,198,1.17333328723907,1,169,0
2391,1790.396484375,243.361633300781,2261,1.52744472026825,0.979591836734694,73,0,4054,3723.0947265625,167.844863891602,3985,1.12285149097443,1,131,0,201,173.863906860352,10.7209930419922,177,0.99858957529068,1,169,0
1903,1622.1953125,128.370056152344,1626,1.07415354251862,0.979591836734694,139,0,4048,3507.12426757812,328.796142578125,3645,1.12343966960907,0.938775510204082,126,0,545,435.319519042969,62.9204330444336,502,1.32105267047882,1,169,0
3292,2828.84033203125,252.260009765625,3068,1.14841854572296,1,140,0,3597,3377.42016601562,90.2434921264648,3200,0.947726964950562,0.306122448979592,102,0,279,242.91716003418,12.9193553924561,250,1.0183299779892,1,169,0
2236,1952.08288574219,93.2657089233398,1970,1.05305361747742,1,163,0,3964,3765.66284179688,80.7824020385742,3773,1.01663863658905,1,168,0,192,156.579879760742,11.3024368286133,139,0.84627091884613,1,169,0
3446,2866.24267578125,277.304962158203,3320,1.41986525058746,1,88,0,3544,3333.28393554688,83.4007949829102,3448,1.05025887489319,1,169,0,241,196.763320922852,17.1908988952637,201,1.00374531745911,1,169,0
5619,3159.79296875,970.792724609375,4901,2.17122602462769,0.877551020408163,62,0,4958,4267.580078125,369.3837890625,4491,1.11827683448792,0.816326530612245,109,0,173,150.360946655273,9.01354217529297,134,0.933797895908356,1,169,0
7211,6576.37255859375,349.955444335938,6649,1.08732628822327,0.877551020408163,128,0,4606,4087.92309570312,140.928344726562,4349,1.07495522499084,0.959183673469388,162,0,233,172.739639282227,15.8794832229614,191,1.08831906318665,1,169,0
2162,1774.27807617188,154.139205932617,1957,1.18786036968231,1,161,0,4707,4445.64501953125,94.7523345947266,4316,0.980073809623718,0.877551020408163,133,0,206,175.325439453125,9.81650257110596,172,1.01925921440125,1,169,0
3916,2520.0947265625,529.210205078125,3916,2.04865288734436,0.877551020408163,73,0,5152,4681.75146484375,197.965515136719,4664,1.00517237186432,0.795918367346939,106,0,218,187.313613891602,10.451810836792,205,1.16477274894714,1,169,0
1931,1776.64501953125,65.6973876953125,1846,1.0532021522522,1,169,0,3570,3329.3017578125,89.3091812133789,3259,0.989900529384613,1,169,0,269,228.171600341797,14.6900568008423,224,0.948148131370544,1,169,0
2548,2295,78.9353256225586,2284,1.00439751148224,1,169,0,3301,3121.31958007812,69.295295715332,3181,1.02455914020538,0.836734693877551,121,0,237,202.201187133789,15.5504474639893,217,1.04326927661896,1,169,0
2515,2143.52661132812,163.81852722168,2350,1.25534188747406,1,113,0,3544,3329.57983398438,84.3016586303711,3383,1.00887203216553,1,169,0,227,195.994079589844,11.188588142395,194,0.991060018539429,1,169,0
5496,3682.12426757812,868.722778320312,5081,1.89678025245667,0.959183673469388,84,0,3624,3328.37280273438,131.516372680664,3549,1.1019172668457,1,163,0,227,192.621307373047,14.7175302505493,206,1.03517591953278,1,169,0
2870,2016.57983398438,375.519470214844,2483,1.20314955711365,0.979591836734694,112,0,3952,3668.609375,89.3365325927734,3689,0.984849512577057,0.775510204081633,132,0,206,165.18342590332,10.7894659042358,165,0.993975877761841,1,169,0
3394,2992.53857421875,156.635681152344,3040,1.06182324886322,0.979591836734694,140,0,3548,3343.31372070312,87.4207916259766,3442,1.03948664665222,0.591836734693878,92,0,344,305.431945800781,14.1706161499023,318,1,1,169,0
3698,2787.4912109375,438.146484375,3435,1.40577042102814,0.979591836734694,114,0,4538,4276.6865234375,95.5313568115234,4243,1.0089168548584,0.979591836734694,162,0,194,160.573959350586,10.8406543731689,150,0.959999978542328,1,169,0
5400,3773.56201171875,750.099853515625,4809,1.7479327917099,0.877551020408163,94,0,4636,4292.85205078125,157.435150146484,4343,1.02525973320007,0.897959183673469,145,0,219,182.414199829102,13.2954082489014,177,0.947791159152985,1,169,0
2991,2215.55029296875,331.419403076172,2831,1.62654411792755,1,100,0,3972,3748.02368164062,86.4234390258789,3747,1.01031339168549,0.979591836734694,163,0,171,153.923080444336,7.35413694381714,155,1.01141929626465,1,169,0
4972,3474.34326171875,705.110473632812,4659,1.70862746238708,0.959183673469388,63,0,4166,3815.8876953125,134.775192260742,3800,1.00502514839172,1,166,0,247,201.331359863281,14.1714506149292,219,1.06181812286377,1,169,0
2831,2159.3076171875,284.064056396484,2831,1.56668508052826,0.959183673469388,104,0,3781,3510.35498046875,116.685646057129,3633,1.06547403335571,1,154,0,206,175.911239624023,12.3065185546875,206,1.11956524848938,1,169,0
2496,2276.31958007812,87.5635452270508,2360,1.04877233505249,1,165,0,3122,2912.37866210938,79.2607116699219,2864,0.987756490707397,0.918367346938776,146,0,268,231.201187133789,13.4605150222778,229,0.945304453372955,1,169,0
3215,2588.26025390625,404.547271728516,2908,1.26517295837402,0.959183673469388,135,0,12988,9268.419921875,1711.78869628906,10628,1.18236684799194,0.918367346938776,132,0,486,359.201171875,67.2852554321289,432,1.35423195362091,1,149,0
6292,3554.94091796875,1305.67272949219,6175,2.489417552948,0.897959183673469,91,0,4174,3622.53857421875,267.143188476562,3985,1.1681934595108,0.857142857142857,94,0,203,167.343200683594,11.7255544662476,155,0.910425841808319,1,169,0
4690,2712.92895507812,753.086791992188,4462,2.40701270103455,0.938775510204082,59,0,4737,4122.13623046875,268.914916992188,4575,1.21562373638153,0.918367346938776,87,0,202,165.934906005859,10.8606662750244,161,1,1,169,0
2480,2230.16577148438,96.1136932373047,2185,1.00286865234375,1,166,0,7473,6337.4970703125,462.051177978516,6166,0.97876900434494,0.673469387755102,115,0,305,260.236694335938,17.8806438446045,276,1.07497560977936,1,169,0
3969,2854.68627929688,521.221923828125,3774,1.81311559677124,1,77,0,3732,3522.31958007812,97.750373840332,3597,1.04800057411194,1,166,0,246,208.319519042969,16.181770324707,194,0.90973037481308,1,169,0
3113,2001.07690429688,430.292236328125,3024,1.75762856006622,0.938775510204082,55,0,4582,4044.86987304688,225.21484375,4450,1.1763927936554,1,130,0,260,211.538467407227,16.6293621063232,218,0.989784359931946,1,169,0
2598,2365.76928710938,78.9794311523438,2452,1.05224764347076,0.755102040816326,124,0,3821,3569.63305664062,74.723274230957,3527,1.00163292884827,1,169,0,349,301.390533447266,16.2543449401855,302,1.03336179256439,1,169,0
3509,2651.56811523438,385.033294677734,3282,1.55250704288483,1,84,0,3015,2867.15966796875,73.9198684692383,2957,1.05957174301147,0.959183673469388,123,0,279,226.023666381836,16.9389495849609,250,1.15074801445007,1,169,0
2296,2145.63305664062,64.3188323974609,2238,1.05991005897522,0.938775510204082,155,0,2965,2765.51489257812,82.0502243041992,2783,1.00369668006897,1,168,0,265,225.094680786133,13.8771142959595,252,1.13769745826721,1,169,0
3505,2138.46752929688,429.769073486328,3388,2.01786780357361,0.714285714285714,42,0,4274,3843.7099609375,168.648956298828,3835,1.0211009979248,0.959183673469388,160,0,182,151.53254699707,9.73642826080322,159,1.03246748447418,1,169,0
3597,2875.64501953125,252.780990600586,3186,1.17369675636292,0.979591836734694,93,0,3222,3004.44384765625,91.2696075439453,3075,1.03006446361542,1,163,0,289,253.384613037109,14.263256072998,250,0.968992233276367,1,169,0
3563,2635.34326171875,394.319946289062,3395,1.56577885150909,1,79,0,3025,2768.34912109375,87.5460586547852,2939,1.0781364440918,1,169,0,240,194.526626586914,13.6756935119629,174,0.902723729610443,1,169,0
3201,2778.97045898438,168.553741455078,2780,1.06350421905518,1,149,0,4022,3774.8935546875,85.0988235473633,3814,1.00315618515015,1,169,0,224,193.420120239258,12.4840784072876,200,0.997506260871887,1,169,0
4917,2646.75146484375,922.158264160156,4917,2.84754586219788,0.959183673469388,58,0,4892,4517.4794921875,153.487121582031,4813,1.07583129405975,0.938775510204082,135,0,212,171.769226074219,11.7397375106812,195,1.20370376110077,1,169,0
1703,1537.51477050781,68.1245498657227,1505,0.969248116016388,1,169,0,2781,2604.396484375,64.5436553955078,2676,1.03181028366089,0.612244897959184,119,0,245,211.526626586914,11.3829784393311,192,0.905660390853882,1,169,0
4461,3431.7041015625,584.4658203125,3347,1.2715357542038,0.693877551020408,94,0,4195,3904.98828125,140.426742553711,4014,1.04510831832886,0.73469387755102,113,0,201,164.8994140625,9.47028064727783,154,0.958009302616119,1,169,0
4845,3977.65087890625,380.242095947266,4482,1.38804578781128,1,105,0,4491,4219.390625,109.525398254395,4221,1.02401745319366,1,138,0,222,185.059173583984,12.5041446685791,181,1.00277006626129,1,169,0
3235,2979.68627929688,103.451110839844,3090,1.05433762073517,1,158,0,3986,3696.47924804688,92.2550888061523,3649,0.995566487312317,0.938775510204082,154,0,464,387.331359863281,27.9166965484619,375,0.966494858264923,1,169,0
28271,14882.9111328125,6189.4609375,26921,3.28725814819336,0.836734693877551,67,0,13799,11086,1267.75170898438,13460,1.39539706707001,0.877551020408163,77,0,567,438.609466552734,44.9189872741699,547,1.36069655418396,1,169,0
