32036,875,1161,31,2,5264,3952,163
403615,65,624,280,2,2599,3110,256
108413,2099,1334,89,2,2312,3969,154
33941,758,1007,32,2,2549,3846,167
432802,1640,1664,299,2,2048,3175,311
342179,1590,1513,240,2,3692,3175,195
445017,735,1061,305,2,2422,3191,245
442965,1991,1181,304,2,2309,3536,296
276856,521,284,199,2,2090,3840,260
172960,498,1148,135,2,2222,3937,189
30338,2330,516,30,2,1726,3985,166
441789,2290,832,303,2,2162,3144,257
386098,1819,349,268,2,5751,3877,221
331419,1781,254,232,2,6761,4314,229
330079,957,1564,231,2,3155,3177,205
147835,2174,177,117,2,3897,4139,165
461609,1331,808,318,2,3432,4137,442
425242,1774,561,295,2,3583,4403,347
63161,164,1907,55,2,3096,4133,208
272558,868,1755,196,2,1996,3314,224
464054,2055,1732,320,2,3174,4091,288
439224,1806,1356,302,2,2605,3316,306
1669,217,1649,7,2,3780,4469,229
483138,1950,2104,349,2,3005,3430,222
78287,2426,1362,67,2,1979,3833,172
392460,704,1947,273,2,1826,4293,354
352389,564,772,247,2,2924,3037,192
707,1620,388,6,2,1870,3679,153
66087,1349,1635,58,2,2628,3786,165
26633,414,2013,26,2,3913,5898,171
326986,2315,1161,230,2,2525,3054,196
135168,1479,965,109,2,6790,4223,166
59236,999,215,52,2,4925,4275,198
150247,1755,365,119,2,7629,6572,206
125216,388,1077,102,2,2207,3781,178
60643,875,1140,54,2,3394,3869,163
126218,64,1459,102,2,2382,3931,226
457591,1642,971,314,2,3491,5213,488
148708,1577,1815,118,2,2606,3755,164
198661,1805,1445,151,2,3653,3630,184
122076,2113,263,99,2,4658,4806,191
431135,1483,1589,298,2,3921,3558,306
406679,1293,1574,282,2,3180,3088,234
248896,2345,385,182,2,2383,3325,194
157329,1336,1171,124,2,3252,3618,165
96288,237,1889,80,2,3501,4047,213
261709,1878,315,189,2,3004,3825,197
152166,923,2094,121,2,3876,4330,177
253532,1252,1499,184,2,4083,3662,201
371467,1192,1584,258,2,2854,3239,205
467390,1701,837,321,2,2447,4990,302
398806,1384,799,277,2,5260,6399,883
219295,72,1428,164,2,1727,3702,232
109796,269,1222,90,2,2625,4146,225
426583,916,1108,296,2,3711,3393,278
59866,2424,1146,53,2,1820,3837,161
58257,1527,387,51,2,4818,4056,150
64708,408,1949,57,2,2653,4057,184
389181,1053,1719,271,2,4184,3311,233
422082,591,1569,294,2,2613,2890,223
290328,1924,203,207,2,5162,3705,179
180853,557,1858,140,2,5492,3641,181
99129,275,1937,82,2,2867,3917,186
356914,559,476,249,2,2650,3574,223
159127,2313,1974,126,2,3021,3813,209
273015,594,474,196,2,10524,5359,219
361387,1659,1468,252,2,2979,3311,212
479701,772,671,339,2,2041,3238,260
339984,1062,1703,238,2,2237,3100,207
208563,859,1036,157,2,5298,3789,170
412921,274,1505,286,2,1382,2389,240
201621,1037,646,153,2,5677,4013,165
365711,1848,232,255,2,7055,4412,208
396110,1645,239,275,2,4780,9120,346
122637,2215,761,99,2,1720,3783,152
407761,1945,1712,283,2,1855,2847,282
120859,429,1491,98,2,2442,3836,199
125040,1150,1833,101,2,4579,4128,154
366597,572,1003,255,2,1942,3286,205
258638,142,1483,188,2,1533,2903,240
20529,728,1740,22,2,3916,3907,162
155823,287,1111,123,2,2367,4091,176
438702,1460,456,301,2,6231,3414,203
231589,1516,1527,171,2,3100,3538,200
310635,1478,1879,219,2,2689,3081,195
209282,1053,1695,158,2,5272,3966,174
389439,850,366,271,2,2830,3740,275
45658,210,1752,41,2,2734,4135,208
406862,2509,1345,282,2,2157,2706,255
126323,2272,1430,102,2,2707,3768,170
383594,946,1523,266,2,3082,2920,206
471844,1378,366,325,2,4409,3247,201
95710,2119,781,80,2,1710,3961,145
94957,2032,341,79,2,4073,4572,185
126717,216,1979,103,2,2888,3544,202
213390,69,1425,160,2,1753,4379,229
254262,1503,2108,185,2,4121,3543,202
325596,473,1393,229,2,2583,3306,194
249940,1859,197,182,2,5097,4064,200
273800,2176,1961,197,2,2037,3101,203
42067,638,1614,39,2,4459,3840,168
114949,2036,1258,94,2,1912,3838,146
453468,1597,1129,310,2,2600,3660,375
433922,631,1570,299,2,4567,3171,239
411395,2236,1354,285,2,1979,2772,245
163626,617,2080,129,2,2698,3613,188
194020,1330,1923,148,2,4422,3839,183
154124,1654,1742,122,2,2761,3690,162
100175,2411,1888,83,2,2148,3935,244
317468,1160,293,224,2,2119,5882,234
112238,1921,450,92,2,5684,4622,163
367363,2125,993,256,2,2598,3193,222
170847,2014,280,133,2,4752,4568,191
374526,2196,271,260,2,2329,3024,191
3544,857,643,8,2,4549,4929,187
317868,2058,1609,224,2,2452,3034,205
470005,679,1300,323,2,2147,3186,274
268560,1844,1487,193,2,3322,3369,198
39795,1608,1392,37,2,2672,4086,148
470073,629,1460,323,2,2320,2940,248
197835,511,1797,151,2,4410,3640,189
240808,1635,2095,177,2,2401,3558,201
138910,937,946,111,2,2498,3769,175
94422,2289,1583,79,2,1962,3790,173
91898,2047,1767,77,2,2710,4135,176
27849,898,596,27,2,3713,4325,179
168280,617,1136,131,2,3659,3889,175
377097,529,1496,262,2,2688,3291,193
108940,2233,202,90,2,3499,4505,166
136000,1908,2019,109,2,3109,3923,167
137360,1625,196,110,2,2052,9218,221
219135,1445,2109,164,2,6390,3743,186
189341,736,434,145,2,4739,4458,203
292235,2074,1351,208,2,2291,3192,192
435925,2382,1257,300,2,2534,4589,351
103451,1336,1503,86,2,3572,3999,166
478978,999,832,337,2,2841,3463,268
140465,1698,2078,112,2,4460,4044,185
19994,1010,2041,21,2,3233,5190,166
437454,1957,1122,301,2,2324,3475,271
189882,2309,143,145,2,3183,3941,167
173520,986,1268,135,2,4419,4319,235
425343,2465,1017,295,2,2340,3035,255
90201,899,1417,76,2,6132,8837,1875
25821,1429,1664,26,2,1457,4063,163
295909,1383,1976,210,2,3190,3330,201
281567,840,1687,202,2,4814,3347,201
538,1547,1240,6,2,3514,4313,158
76811,73,1044,66,2,1943,4555,289
312302,632,1733,221,2,3219,3598,209
100253,748,1961,83,2,6422,4930,174
29187,2180,2051,28,2,2230,3906,179
351806,543,1995,246,2,1660,3681,463
455025,1951,1972,311,2,3196,3278,246
75953,2195,1255,65,2,2111,3751,148
311194,1568,1215,220,2,3310,3424,204
11901,862,1646,15,2,4900,4497,148
45051,2484,2093,41,2,6525,4073,172
26094,1714,1979,26,2,1965,4450,178
27143,497,1767,27,2,3584,4686,194
398337,2225,1548,276,2,1780,3306,232
343159,1999,1140,240,2,2292,3147,199
258911,1696,1187,188,2,2354,3384,199
349989,639,1452,245,2,5095,3513,195
111001,1994,2066,91,2,2493,3718,167
433087,1737,993,299,2,3094,3333,311
32672,1275,1236,31,2,3259,4227,159
71482,859,646,61,2,4712,4417,183
105067,1685,1028,87,2,2748,3787,155
235177,1199,1627,174,2,4740,3847,221
206419,1965,564,156,2,2682,3635,181
371646,2162,1504,258,2,2302,2930,232
480210,1687,551,342,2,2839,10552,413
232984,2193,167,172,2,6051,4020,166
126793,822,1922,103,2,4451,4513,169
470270,2377,687,324,2,2207,6196,265
268145,1641,1571,193,2,3755,3626,211
95831,2018,134,80,2,2953,4422,221
432707,2347,1131,299,2,2387,3555,300
417637,948,840,290,2,3388,2969,240
404331,2095,1172,280,2,2160,2817,233
96943,1193,1873,81,2,3211,3911,149
453126,642,1243,310,2,3314,3069,250
400086,1041,835,278,2,3408,2916,197
135980,84,1015,109,2,2858,3783,193
19407,880,635,21,2,4654,4779,185
408601,294,1482,283,2,1497,2603,221
159913,1111,2013,126,2,3486,3995,163
142568,683,540,114,2,4446,4309,189
443690,1018,1137,304,2,3107,3672,388
136492,1011,129,110,2,25723,13119,499
151958,1272,1230,120,2,6464,3795,162
95799,2017,1238,80,2,1739,3889,150
206307,2182,1763,156,2,3357,3710,176
193967,1704,1599,148,2,5640,3902,182
154398,1871,293,122,2,4756,4227,169
328383,376,1547,230,2,2416,3111,212
181937,1788,178,140,2,4238,3925,190
336262,2378,1839,236,2,1925,4006,210
247019,1867,306,181,2,2910,3651,194
327582,2007,1507,230,2,2689,3099,216
300703,2509,1167,213,2,1815,3089,202
207011,382,1652,156,2,2680,3548,208
38404,1265,417,36,2,11392,5489,182
104908,1917,232,87,2,4209,4667,176
206267,1873,1687,156,2,3396,3710,191
216096,2279,1670,162,2,2331,3622,184
483094,265,937,349,2,2117,2887,229
263648,1664,2109,190,2,4174,3534,212
120397,223,1831,98,2,2871,3734,209
107211,127,568,88,2,3463,3996,209
395123,1944,1567,274,2,2283,2907,273
8042,2171,219,12,2,4050,4912,174
399196,1722,1932,277,2,2190,3014,267
124057,194,852,101,2,2220,3819,185
3410,1984,1704,8,2,3420,4906,173
217056,289,1276,162,2,2459,3725,192
431328,1790,1300,298,2,2959,3388,300
293857,2219,1190,209,2,2030,3154,192
67838,1581,177,59,2,2879,3937,212
10706,227,2064,14,2,2762,4071,175
216988,1237,708,162,2,6065,3840,179
246658,561,1720,180,2,3920,3815,201
348643,378,1654,244,2,1726,3228,269
51672,2323,479,46,2,2555,4358,160
244696,1206,1857,179,2,3413,3750,188
324135,1716,1131,228,2,2542,3196,196
186801,1997,1926,143,2,5481,4101,183
380897,2509,733,265,2,2031,2694,194
194111,250,1946,148,2,3081,3904,234
468878,1431,775,323,2,8237,14709,2884
167207,1574,1964,131,2,2718,3671,180
184707,1259,504,142,2,4324,3768,185
43584,1423,2008,40,2,2743,4309,175
411201,2307,1589,285,2,1544,3905,204
191875,1878,385,147,2,4709,4369,181
379539,2428,959,264,2,2174,2801,215
354414,2185,1780,248,2,2738,3035,219
10406,2427,527,14,2,2038,4337,154
349385,2055,649,244,2,2381,3092,213
392584,2302,1555,273,2,1682,4055,213
467752,2231,597,322,2,1643,3503,254
18292,2501,1104,20,2,1387,4075,169
34366,600,1970,33,2,3331,4203,166
51107,837,1431,46,2,3905,3960,189
270091,660,1744,194,2,2916,3329,194
413023,895,494,286,2,2530,2876,223
292800,433,1741,208,2,2038,3500,230
391346,2253,520,272,2,2153,2837,214
63899,316,1654,56,2,2109,3990,218
151118,2315,1167,120,2,2311,3720,161
278105,1204,1587,200,2,5151,3695,205
478332,1111,846,335,2,3034,4459,499
88795,1745,1928,74,2,2895,4384,174
465796,193,768,320,2,1950,2952,208
148180,517,883,118,2,4130,3858,173
133621,155,1438,107,2,2628,4597,545
202587,2102,525,153,2,2875,3729,186
124873,2042,2032,101,2,3021,4336,169
275080,288,1591,198,2,1645,3534,226
443052,719,950,304,2,2312,3163,238
207241,459,1730,156,2,5253,3635,195
328633,2093,1413,230,2,2270,3028,211
393983,1858,237,274,2,4911,4039,230
448442,2374,1297,306,2,1778,4818,278
261107,1594,1327,189,2,6068,3788,203
451317,1827,2107,308,2,2404,3275,249
424323,596,1773,295,2,1636,3489,288
7350,877,699,11,2,7557,5533,183
388970,608,625,271,2,2369,2974,220
379675,1173,1625,264,2,2770,3211,217
25761,1637,1992,26,2,2525,4340,174
331062,1006,1789,232,2,3173,3159,199
125412,1448,1977,102,2,2828,4256,183
190641,1605,1453,146,2,5570,4083,187
57884,761,489,51,2,3207,3988,176
9983,1032,1390,14,2,3398,3967,162
421888,562,1573,293,2,3383,3044,238
196880,942,470,150,2,4860,4262,207
272610,1743,757,196,2,3999,4005,263
147223,494,1443,117,2,4117,4127,188
128407,541,2069,104,2,3149,3859,167
41201,1814,1508,38,2,2028,4073,166
396329,1827,552,275,2,4479,3646,215
409514,2258,1722,284,2,1394,2501,206
400713,162,503,278,2,1895,3062,238
135729,1240,553,109,2,5555,4481,206
423077,335,881,294,2,2342,2932,194
35405,1014,2011,33,2,6274,3845,160
120493,336,404,98,2,5707,4958,185
466663,540,1432,321,2,2178,2850,228
258326,1435,2045,187,2,3164,3479,196
393056,1099,435,273,2,4201,3753,203
187613,2404,2093,144,2,2044,3974,235
60443,2161,2032,53,2,1838,4085,178
481525,622,971,344,2,2510,2808,265
127193,2115,440,103,2,2182,3933,180
451981,1634,1259,309,2,2437,3177,317
39614,1078,415,37,2,9780,4706,172
3235,614,1569,8,2,3896,4732,162
439846,2382,472,302,2,2100,2957,246
24808,1045,658,25,2,6222,4660,179
41295,2169,1233,38,2,2196,3935,159
134054,850,1364,108,2,4140,3823,172
30111,1723,1587,29,2,2845,3859,162
75583,1855,64,65,2,7336,4573,168
343170,930,1706,240,2,3413,2985,196
426409,63,628,296,2,2084,3126,245
345383,1482,1696,242,2,2539,3081,209
320003,1429,2077,225,2,2473,2981,195
139766,1196,1686,112,2,2626,3842,167
167203,765,1795,131,2,5171,3666,179
58618,1058,1936,52,2,2842,3811,162
195320,1127,1452,149,2,3792,3685,176
169094,681,649,132,2,5992,4437,207
433222,1545,1398,299,2,2635,3405,304
177118,1319,658,137,2,4341,3774,161
131551,1637,1116,106,2,3663,3995,152
20310,1122,113,21,2,23631,7541,393
66097,1339,1722,58,2,3224,4145,163
124737,2317,1751,101,2,2406,3978,182
395621,115,1375,275,2,1334,2299,213
301696,1347,1661,214,2,3891,3422,195
56305,2359,757,50,2,1495,3862,160
131198,997,1988,106,2,4655,4291,168
449152,376,1289,307,2,2335,2859,197
204857,825,1783,155,2,5528,4026,178
357968,922,629,250,2,3150,3273,197
380760,1176,1274,264,2,3872,2920,212
439336,1762,673,302,2,4781,3802,312
44301,975,2084,40,2,3083,4213,153
388088,2085,931,270,2,2760,3056,226
353458,885,1075,247,2,2812,3005,211
207737,1243,859,157,2,3263,5019,657
76108,1093,1861,65,2,2317,4264,157
219870,165,1465,164,2,1792,3706,217
136469,1144,2095,110,2,4500,3696,176
292410,2342,521,208,2,2631,3485,219
371258,117,2055,258,2,2723,10547,242
283904,2219,813,203,2,2322,3264,239
147118,457,966,117,2,3885,3964,184
319352,809,1256,225,2,3978,3242,197
125714,1199,534,102,2,5366,4368,168
275693,779,1561,198,2,4460,3925,247
190178,701,1529,146,2,3026,4687,194
12713,143,190,16,2,6320,6791,349
16908,2195,294,19,2,2920,4505,168
73891,145,2024,63,2,2507,4335,192
303827,136,1989,215,2,2779,3521,236
153991,1750,1172,122,2,2698,3686,159
150695,1729,1725,119,2,2706,4010,174
485128,210,1153,356,2,1895,2604,194
441942,2400,1319,303,2,2122,4892,317
443318,2318,1371,304,2,1598,4738,268
463913,2285,881,320,2,1710,3193,238
421371,2147,300,293,2,3035,3404,225
196915,869,1728,150,2,2717,3633,170
427197,540,1030,296,2,2576,3060,217
45993,244,434,42,2,5024,4326,192
117702,2386,1843,96,2,2156,3685,199
7375,289,1036,11,2,4200,4470,156
15063,294,1083,17,2,1988,3932,167
38061,1476,1288,36,2,4443,4789,155
268951,2037,1153,194,2,2173,3611,219
346350,2350,1689,242,2,2624,2934,213
10257,2261,2035,14,2,2490,4774,211
52835,2203,793,47,2,1488,4059,156
431910,2125,1204,298,2,2062,3425,282
375506,1260,1703,261,2,2486,3060,213
318847,820,1778,225,2,2058,3417,224
51926,1462,1764,46,2,1981,3853,151
69084,1388,1167,60,2,3735,4127,169
77296,637,707,66,2,7129,4752,182
141555,335,1774,113,2,7264,3946,208
398516,1234,1678,277,2,3422,3077,228
115897,2133,263,95,2,6251,4989,189
397317,2315,1555,276,2,1620,3682,208
66026,1945,1813,58,2,1961,3774,175
29624,1990,598,29,2,3070,3974,155
342192,1900,182,240,2,5161,4020,230
194193,1565,2019,148,2,3384,3845,193
292605,2311,231,208,2,3570,3750,182
111265,473,1623,91,2,2530,4353,204
35476,2155,82,34,2,4793,4812,256
330789,808,2074,232,2,4243,2990,191
391556,1611,280,272,2,4516,4931,256
24426,2224,1638,25,2,1843,4043,169
53014,86,1161,47,2,1898,3945,193
369567,1312,622,257,2,3257,3358,227
119572,1323,567,97,2,6520,10675,1168
479500,407,717,338,2,3167,3452,275
115801,2270,1055,95,2,2393,3941,164
21316,2416,1219,22,2,1584,4129,158
216084,103,1466,162,2,1676,4379,236
194737,1914,154,149,2,5333,4636,193
273032,1497,514,196,2,4081,4597,253
413664,1895,2011,287,2,2609,3440,271
50004,1127,1900,45,2,2871,4634,166
258251,1300,1324,187,2,3410,3387,210
61402,347,1922,54,2,3477,4256,203
534,2320,907,6,2,1322,3687,154
175921,1640,1748,137,2,3830,3677,173
111081,2019,1452,91,2,1808,3980,158
83974,1151,628,71,2,3944,4222,182
53744,685,116,48,2,7520,6067,288
132928,667,1935,107,2,3137,3989,182
121941,680,1599,99,2,4459,3913,162
112831,2200,1435,92,2,2118,3776,162
50166,1590,1264,45,2,3250,4337,160
84117,1166,1478,71,2,3178,3779,149
388529,859,1793,270,2,2687,3453,274
62335,861,614,55,2,3879,4355,196
78777,255,1175,67,2,1660,3995,263
74041,1533,445,64,2,3698,3890,147
311767,1042,689,220,2,2652,3308,198
402327,2329,990,279,2,2260,2729,217
385160,2273,303,267,2,3837,3591,195
286067,179,1479,204,2,1600,2966,232
370163,2175,543,258,2,2164,2935,198
109811,2423,416,90,2,2334,3845,163
99412,1842,2084,83,2,3845,4289,180
307316,1153,1783,217,2,2576,3170,195
388710,94,491,270,2,2474,12241,282
460690,1373,1096,318,2,2707,6049,657
210251,880,373,158,2,2646,3894,193
378811,2203,865,263,2,2465,3186,262
305472,2207,1292,216,2,2094,3188,213
153445,1003,1930,121,2,6081,3854,165
152435,1885,714,121,2,5835,3975,158
189029,1668,1044,145,2,2524,3634,166
324329,1397,288,228,2,4552,4087,223
439573,1866,1115,302,2,2712,3489,303
172615,740,1014,134,2,4952,3870,170
225848,1622,271,168,2,2418,6003,278
365987,1450,900,255,2,2905,6327,1170
226402,1464,426,168,2,5002,4533,228
437122,1911,1228,301,2,2485,3457,296
96816,2337,1315,81,2,1969,3845,167
467263,2349,525,321,2,1778,3519,274
432270,715,1381,298,2,2991,3058,254
67200,2334,616,58,2,1796,3988,153
193415,371,1020,148,2,2313,3728,180
101772,482,1526,84,2,6038,5087,215
97639,342,1805,81,2,3421,3645,198
54637,1735,1592,48,2,2953,4095,175
198218,874,1961,151,2,6979,3838,180
274470,2226,249,198,2,3611,3682,180
421895,1329,608,293,2,3138,3330,248
252119,99,346,184,2,7804,5185,271
210992,2292,537,159,2,2782,3746,185
290200,1838,1208,207,2,2241,3424,191
256834,587,864,186,2,2397,3249,199
340078,2260,1456,239,2,1969,2799,209
345881,782,1862,242,2,2781,3145,206
93543,1650,337,78,2,2852,3736,153
255422,1752,120,186,2,8054,5211,263
458829,2497,677,315,2,2395,3328,267
122319,225,1076,99,2,2391,4096,214
43806,2060,1412,40,2,2325,4069,159
124155,1251,2000,101,2,4652,4152,164
429205,1907,892,297,2,2729,3199,265
439913,538,623,302,2,1767,2822,229
286874,766,1923,205,2,3766,3265,193
383334,735,1911,266,2,2916,3315,268
139907,1027,1707,112,2,4029,3856,173
382960,2262,1362,266,2,2103,2770,232
433782,749,2012,299,2,1442,2756,257
66417,532,1970,58,2,2249,4136,172
143740,1905,1757,115,2,5472,4126,180
464021,765,2010,320,2,1275,2535,235
350531,1974,982,245,2,2204,3215,196
118260,977,1215,96,2,3086,3822,175
18015,280,1070,20,2,2003,3913,167
453876,1805,1085,310,2,2479,3881,322
52187,2125,309,47,2,4402,4665,168
41795,113,1046,39,2,2049,4632,278
49199,1547,1448,44,2,3047,4330,159
346628,1709,418,243,2,2560,6489,555
183072,1183,873,141,2,5614,3741,185
59789,1380,977,53,2,4025,3886,175
205412,414,950,155,2,2612,3637,184
432666,1311,1696,299,2,2548,3363,316
398428,2297,1373,276,2,1951,2815,250
169104,2207,955,132,2,1917,3609,170
284506,1793,1281,203,2,3021,3237,193
27998,290,1558,27,2,2244,4189,216
49546,1741,816,44,2,3084,3883,145
162825,158,338,128,2,6655,4644,215
217052,281,1335,162,2,2427,3686,200
62021,1144,1828,54,2,2216,4091,159
83104,293,1789,70,2,4290,4165,198
241286,333,1370,177,2,2630,3806,230
87344,950,287,73,2,10538,4833,171
261561,2377,1698,189,2,2756,3204,194
191137,139,1839,146,2,3001,5621,262
329613,429,1662,231,2,2214,3381,215
364252,961,1684,254,2,2945,3185,212
2525,1495,1599,7,2,1639,4369,158
361543,1261,1840,252,2,3604,3326,216
300971,1756,374,213,2,11515,6149,233
282130,1540,1627,202,2,2930,3371,197
69306,841,2037,60,2,6287,4337,170
401270,1307,321,278,2,5784,4096,233
468066,650,855,322,2,3267,3305,252
387732,1935,1190,270,2,2498,3004,221
194884,751,1519,149,2,4932,4194,177
305018,2031,1670,216,2,3095,3242,200
434414,872,1487,300,2,4877,3375,259
105041,1777,206,87,2,6681,11823,803
220045,295,1218,164,2,2284,3716,180
383464,719,1672,266,2,2703,3282,233
451003,1500,1173,308,2,2491,3402,414
424754,650,1319,295,2,4374,3268,245
247570,65,1375,181,2,1786,2947,218
107791,2429,333,89,2,2260,3787,174
376245,1007,499,261,2,3615,3544,210
459906,1613,562,317,2,3074,4068,272
452979,2153,166,309,2,2828,4651,310
252561,2022,1729,184,2,5093,3604,168
145756,1251,1057,116,2,4709,3746,162
42084,657,1361,39,2,1979,3756,166
104332,272,124,86,2,6750,6592,369
349678,738,509,245,2,2557,3241,193
35029,189,781,33,2,2122,4701,329
382467,1838,171,265,2,4830,5309,299
147801,2269,562,117,2,2637,3774,163
304595,2260,1369,216,2,1977,3129,220
226048,1183,1491,168,2,2475,3509,196
473451,2372,528,327,2,1851,6341,241
59634,607,1842,52,2,6110,4728,171
106079,2508,499,88,2,2141,4090,162
13753,1637,645,16,2,8677,4379,155
115316,1551,1677,94,2,3314,4201,165
72841,1439,568,63,2,3684,3730,156
436018,668,1312,300,2,3167,3096,248
71318,2193,1059,61,2,2118,3869,158
277792,1990,1345,199,2,2465,3300,200
304830,1683,792,216,2,3405,3373,205
433860,2303,1300,299,2,1907,3957,283
371048,1402,740,258,2,6203,3769,238
314083,2081,1978,222,2,2317,3437,207
462042,2467,610,318,2,2326,3356,280
173926,2372,81,135,2,2475,3624,168
98107,2449,1535,82,2,2066,3766,160
