1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
143	-0.174870	45.133649	5.891343	0.016231	3.7
144	-0.182382	45.787461	5.833670	0.006610	4.1
145	-0.175389	46.786873	5.747662	0.006526	3.5
146	-0.221066	46.119919	5.804775	0.005753	3.4
147	-0.186771	47.118420	5.719687	0.009836	3.3
148	-0.189677	46.425597	5.778459	0.008003	3.3
149	-0.155510	45.937057	5.820633	0.011849	3.3
150	-0.178409	45.244224	5.881509	0.008987	3.3
151	-0.189806	44.551390	5.943673	0.007094	3.5
152	-0.149342	43.858557	6.007164	0.008636	3.7
153	-0.164100	43.167008	6.071906	0.007559	3.3
154	-0.174048	44.132161	5.981930	0.018394	3.3
155	-0.186004	43.439327	6.046246	0.008069	3.3
156	-0.173916	42.756013	6.111047	0.005537	3.5
157	-0.178700	43.639345	6.027537	0.007230	3.5
158	-0.177401	42.965030	6.091078	0.005544	3.8
159	-0.175152	43.963011	5.997505	0.006938	3.5
160	-0.191512	44.247130	5.971389	0.006865	3.9
161	-0.151404	45.247056	5.881258	0.002794	3.4
162	-0.194017	45.274624	5.878811	0.007181	3.3
163	-0.185108	45.127814	5.891863	0.006793	5.0
164	-0.181796	44.435021	5.954243	0.010064	3.4
165	-0.159021	45.435018	5.864618	0.011739	3.3
166	-0.189289	44.742187	5.926423	0.010410	3.4
167	-0.159689	44.049353	5.989545	0.006782	3.8
168	-0.165938	43.380344	6.051785	0.004439	3.9
169	-0.199549	43.647509	6.026775	0.009334	3.6
170	-0.188919	44.640806	5.935576	0.015161	3.4
171	-0.191701	45.640806	5.846508	0.017359	3.5
172	-0.191000	46.640806	5.760074	0.008035	3.4
173	-0.167198	47.640806	5.676157	0.009104	3.8
174	-0.172586	48.640801	5.594652	0.011053	3.4
175	-0.187378	49.640801	5.515453	0.010775	3.3
176	-0.175506	50.640801	5.438465	0.013211	3.4
177	-0.201796	51.640801	5.363598	0.020160	3.6
178	-0.186882	50.947966	5.415247	0.008531	3.3
179	-0.168439	50.255132	5.467901	0.011156	3.7
180	-0.176414	51.255131	5.392226	0.011639	3.4
181	-0.182333	50.563725	5.444323	0.024012	3.3
182	-0.173114	49.870891	5.497547	0.007124	3.4
183	-0.195676	50.870891	5.421055	0.009390	3.3
184	-0.197493	51.866744	5.346966	0.005525	3.5
185	-0.160281	52.866696	5.274583	0.005094	3.4
186	-0.160791	53.739563	5.212982	0.011947	3.3
187	-0.165409	54.729934	5.144809	0.008586	3.4
188	-0.190998	54.184792	5.182112	0.007995	3.3
189	-0.176018	53.570667	5.224789	0.009926	3.4
190	-0.175283	54.570666	5.155651	0.006408	3.3
191	-0.173095	53.877848	5.203355	0.008613	3.4
192	-0.184332	53.186034	5.251878	0.014169	3.6
193	-0.158443	54.186034	5.182026	0.014505	3.3
194	-0.165376	53.493200	5.230223	0.015254	3.2
195	-0.177620	54.493200	5.160942	0.004718	3.4
196	-0.199866	54.694966	5.147185	0.006501	3.7
197	-0.180847	55.234477	5.110759	0.019277	3.3
198	-0.179670	56.234477	5.044587	0.010524	3.4
199	-0.177839	57.234477	4.980106	0.013358	3.5
200	-0.194145	58.234477	4.917254	0.005118	3.3
201	-0.180060	57.541644	4.960630	0.013365	3.3
202	-0.168919	58.540960	4.898307	0.022648	3.3
203	-0.159175	57.848125	4.941348	0.006070	3.2
204	-0.196415	58.848125	4.879464	0.016021	4.0
205	-0.174452	58.155293	4.922173	0.017312	6.9
206	-0.147499	57.462459	4.965636	0.007586	3.3
207	-0.174256	58.462459	4.903146	0.005353	4.6
208	-0.179252	57.813558	4.943515	0.019894	3.3
209	-0.160026	58.812494	4.881642	0.011870	3.4
210	-0.173965	59.812494	4.821235	0.003562	3.4
211	-0.157970	59.468300	4.841857	0.011947	3.6
212	-0.171882	60.410507	4.785820	0.010123	3.5
213	-0.191864	61.000570	4.751382	0.007903	3.3
214	-0.174805	62.000311	4.694151	0.008697	3.5
215	-0.175391	61.307523	4.733662	0.007332	3.9
216	-0.185090	62.281369	4.678309	0.018504	4.2
217	-0.187429	63.281369	4.622801	0.011794	4.6
218	-0.182851	64.281369	4.568595	0.008631	3.4
219	-0.172762	63.589786	4.605946	0.003128	3.5
220	-0.158687	64.570223	4.553173	0.011006	3.5
221	-0.187899	65.412342	4.508801	0.018590	3.3
222	-0.171659	64.719508	4.545243	0.011202	4.8
223	-0.150703	64.026673	4.582280	0.004555	3.2
224	-0.181823	65.021554	4.529284	0.009388	3.6
225	-0.190577	64.334220	4.565765	0.007780	3.7
226	-0.181285	63.641454	4.603135	0.010937	3.6
227	-0.186978	62.948620	4.641125	0.009189	3.3
228	-0.187290	62.255786	4.679747	0.010158	3.5
229	-0.185170	63.086034	4.633540	0.011503	3.5
230	-0.190480	62.393199	4.672036	0.006366	3.6
231	-0.149991	63.226699	4.625802	0.007069	3.7
232	-0.200623	62.541795	4.663726	0.010548	3.7
233	-0.192651	61.849772	4.702681	0.013018	3.3
234	-0.188120	62.849772	4.646596	0.022738	6.5
235	-0.191624	62.156938	4.685310	0.013375	3.6
236	-0.171790	63.156938	4.629636	0.011254	5.4
237	-0.174447	64.138236	4.576275	0.009908	3.3
238	-0.220154	65.130692	4.523544	0.014375	3.3
239	-0.190750	66.130692	4.471628	0.011917	3.4
240	-0.179804	65.437857	4.507470	0.017254	3.5
241	-0.170894	64.745023	4.543891	0.002609	3.5
242	-0.160163	64.057870	4.580599	0.005027	3.3
243	-0.194463	63.761565	4.596612	0.011609	3.7
244	-0.159874	64.730987	4.544635	0.018604	3.6
245	-0.188058	65.730987	4.492235	0.009975	3.4
246	-0.188618	66.730987	4.441031	0.006275	3.4
247	-0.179903	67.730984	4.390980	0.010448	3.4
248	-0.174693	68.730816	4.342054	0.004132	3.6
249	-0.187913	68.038204	4.375830	0.011524	3.4
250	-0.198269	69.032363	4.327511	0.007117	3.3
251	-0.183199	68.339585	4.361068	0.003406	3.4
252	-0.168171	67.702211	4.392405	0.004841	3.4
253	-0.175616	68.476343	4.354403	0.009437	3.3
254	-0.181880	69.470956	4.306531	0.008821	3.5
255	-0.179578	70.470956	4.259451	0.012160	3.4
256	-0.178055	71.395560	4.216826	0.004197	3.7
257	-0.173568	71.761650	4.200184	0.020674	3.3
258	-0.167818	72.761275	4.155404	0.006536	3.3
259	-0.169190	72.068441	4.186339	0.011957	3.3
260	-0.165204	73.068441	4.141836	0.004193	4.2
261	-0.177221	74.060613	4.098606	0.007091	5.1
262	-0.182212	75.056827	4.056099	0.011658	4.6
263	-0.154305	76.056827	4.014308	0.006339	4.5
264	-0.186679	75.363993	4.043170	0.005103	5.5
265	-0.173551	76.238979	4.006788	0.010562	4.4
266	-0.194583	77.238972	3.966003	0.008346	4.1
267	-0.202146	78.238972	3.926038	0.015973	5.2
268	-0.172659	77.546138	3.953641	0.018964	4.4
269	-0.185367	76.853303	3.981634	0.022620	7.1
270	-0.186401	77.853303	3.941356	0.007352	4.5
271	-0.183587	78.849827	3.902020	0.010585	4.7
272	-0.172821	79.844596	3.863529	0.017223	4.3
273	-0.175647	80.844596	3.825593	0.009365	4.6
274	-0.163258	81.844596	3.788396	0.010225	4.8
275	-0.209331	81.154069	3.814004	0.013460	4.2
276	-0.189179	82.152776	3.777077	0.002604	4.2
277	-0.168897	81.463272	3.802494	0.005796	7.4
278	-0.171398	81.079178	3.816802	0.016185	4.2
279	-0.177521	82.078235	3.779809	0.005235	4.5
280	-0.192829	81.388449	3.805273	0.006051	4.2
281	-0.169772	81.359577	3.806347	0.006291	4.4
282	-0.181211	82.356587	3.769629	0.005345	4.8
283	-0.198488	81.667611	3.794926	0.019259	5.2
284	-0.164936	80.974923	3.820704	0.005556	4.2
285	-0.195439	81.974923	3.783601	0.017829	4.6
286	-0.174048	81.282089	3.809230	0.016685	4.2
287	-0.175094	80.589255	3.835209	0.003253	4.3
288	-0.163113	80.442146	3.840771	0.011023	4.9
289	-0.191711	79.973256	3.858606	0.010994	7.2
290	-0.172351	80.277539	3.847013	0.004381	4.5
291	-0.178231	79.795830	3.865398	0.004214	6.2
292	-0.169373	80.651416	3.832864	0.008504	4.7
293	-0.157874	81.626853	3.796433	0.014091	5.3
294	-0.197153	82.626853	3.759798	0.006057	5.0
295	-0.195947	83.626824	3.723864	0.006202	3.5
296	-0.181678	84.564148	3.690799	0.010787	3.6
297	-0.161851	83.871381	3.715180	0.012687	4.4
298	-0.158910	83.178547	3.739887	0.007430	3.5
299	-0.167473	84.178153	3.704344	0.009115	3.4
300	-0.177208	83.486613	3.728861	0.009730	3.5
301	-0.196141	82.793780	3.753751	0.007665	3.3
302	-0.180074	82.101498	3.778956	0.010680	3.2
303	-0.176596	81.420162	3.804095	0.008864	3.4
304	-0.165562	81.295352	3.808736	0.005972	3.3
305	-0.190577	82.288674	3.772108	0.007949	3.5
306	-0.165172	81.597306	3.797527	0.009550	3.3
307	-0.202964	82.597301	3.760870	0.006347	3.4
308	-0.200060	81.907154	3.786093	0.012248	3.7
309	-0.165019	82.907140	3.749656	0.005287	3.2
310	-0.196620	83.907138	3.713913	0.005061	3.4
311	-0.177105	84.749360	3.684335	0.004091	3.9
312	-0.168741	84.129783	3.706048	0.002014	3.4
313	-0.178078	83.908756	3.713856	0.004579	3.7
314	-0.198793	84.226014	3.702659	0.005952	3.5
315	-0.171639	84.942953	3.677602	0.020028	3.8
316	-0.200557	84.251051	3.701778	0.004692	3.4
317	-0.175921	85.238858	3.667359	0.016722	3.6
318	-0.196538	84.546048	3.691432	0.005545	3.4
319	-0.177435	85.506772	3.658134	0.020723	3.3
320	-0.164805	84.814881	3.682053	0.010448	3.3
321	-0.169038	84.122047	3.706321	0.016042	3.4
322	-0.180127	85.122047	3.671396	0.015863	3.4
323	-0.206888	86.122047	3.637123	0.016863	3.3
324	-0.191217	87.122047	3.603484	0.010051	3.3
325	-0.176274	88.122047	3.570461	0.010604	3.5
326	-0.177272	89.122047	3.538038	0.006315	3.5
327	-0.172326	89.214651	3.535066	0.007254	3.6
328	-0.179771	90.214577	3.503282	0.008029	3.3
329	-0.165622	89.521747	3.525243	0.005124	3.6
330	-0.154046	90.509744	3.494009	0.008501	3.4
331	-0.182356	91.487043	3.463652	0.008952	3.5
332	-0.155151	90.794223	3.485118	0.009720	3.3
333	-0.200886	91.794223	3.454220	0.002602	3.3
334	-0.154229	91.158248	3.473806	0.005634	3.4
335	-0.172272	91.468762	3.464215	0.007946	3.3
336	-0.175737	92.448448	3.434300	0.008392	3.5
337	-0.173854	91.958597	3.449193	0.012248	3.6
338	-0.174794	92.958597	3.418926	0.007642	3.3
339	-0.187272	93.958597	3.389186	0.009202	3.4
340	-0.180880	94.903264	3.361562	0.007379	3.3
341	-0.170033	94.212271	3.381723	0.010038	3.4
342	-0.173376	94.534264	3.372298	0.007679	3.4
343	-0.197735	93.841485	3.392642	0.009929	3.7
344	-0.186982	94.376205	3.376918	0.012057	3.4
345	-0.179172	93.683376	3.397319	0.004686	3.3
346	-0.169593	94.683363	3.367952	0.006519	3.5
347	-0.185006	94.166956	3.383054	0.008231	3.4
348	-0.162129	95.163490	3.354032	0.011934	3.4
349	-0.196711	94.470656	3.374156	0.009631	3.3
350	-0.191060	95.059071	3.357049	0.009872	3.7
351	-0.175078	94.366238	3.377210	0.009737	3.3
352	-0.181343	95.366238	3.348188	0.006388	3.8
353	-0.189318	96.366187	3.319662	0.007746	3.8
354	-0.185009	95.673363	3.339374	0.004650	3.4
355	-0.168528	96.600205	3.313056	0.018736	3.3
356	-0.176052	95.907379	3.332690	0.009800	3.4
357	-0.185146	96.907379	3.304424	0.009566	3.4
358	-0.186113	97.907368	3.276635	0.002476	3.4
359	-0.165852	97.856519	3.278037	0.012781	3.3
360	-0.188319	97.393309	3.290862	0.025756	3.7
361	-0.207112	96.700475	3.310233	0.001955	3.7
362	-0.169132	97.696278	3.282462	0.016910	3.3
363	-0.173395	97.010041	3.301550	0.005624	3.3
364	-0.172613	96.317213	3.321047	0.003513	3.3
365	-0.192910	97.222232	3.295624	0.013480	3.6
366	-0.169706	96.529447	3.315050	0.016158	3.5
367	-0.167252	95.836613	3.334708	0.006525	4.0
368	-0.183139	95.143779	3.354601	0.009225	3.3
369	-0.181954	96.143734	3.325965	0.007284	3.3
370	-0.184046	95.450952	3.345752	0.012331	3.6
371	-0.190906	96.450952	3.317266	0.006960	3.3
372	-0.145117	97.450751	3.289266	0.010711	3.3
373	-0.172272	98.450363	3.261740	0.007931	4.1
374	-0.191635	97.757529	3.280769	0.004244	3.3
375	-0.180288	98.582602	3.258133	0.004478	3.4
376	-0.174119	97.971452	3.274870	0.007009	3.3
377	-0.183372	98.949121	3.248177	0.005922	3.4
378	-0.163026	99.944721	3.221439	0.017599	4.6
379	-0.167626	99.251887	3.239999	0.007989	3.3
380	-0.167537	100.251887	3.213278	0.003553	3.4
381	-0.164236	100.168430	3.215491	0.009805	3.5
382	-0.175152	101.096347	3.191054	0.009298	3.2
383	-0.199783	100.403513	3.209265	0.011637	3.4
384	-0.186479	99.710679	3.227685	0.008847	4.0
385	-0.176667	100.710679	3.201165	0.004699	3.4
386	-0.205619	100.022214	3.219376	0.008755	3.3
387	-0.176334	99.438497	3.234979	0.007112	3.4
388	-0.179296	98.749182	3.253601	0.011361	3.4
389	-0.184884	99.651499	3.229268	0.004546	3.3
390	-0.177751	100.077292	3.217912	0.006723	3.3
391	-0.182524	101.039465	3.192541	0.006638	3.4
392	-0.172178	100.867653	3.197042	0.006919	3.3
393	-0.174287	100.176034	3.215289	0.006522	4.0
394	-0.193292	100.699017	3.201472	0.011250	3.5
395	-0.158770	100.054009	3.218530	0.007372	3.6
396	-0.172751	99.370670	3.236802	0.007167	3.6
397	-0.167765	98.681530	3.255440	0.008821	3.4
398	-0.195816	99.681330	3.228470	0.008512	3.3
399	-0.169789	98.992403	3.247006	0.003018	3.6
400	-0.179961	98.518079	3.259892	0.008521	3.3
401	-0.166302	98.292318	3.266061	0.011843	3.3
402	-0.190116	98.549373	3.259039	0.016624	3.4
403	-0.177385	99.549373	3.232004	0.014830	3.9
404	-0.178501	100.549373	3.205414	0.016401	3.3
405	-0.166108	101.549373	3.179258	0.009948	3.5
406	-0.211609	100.856539	3.197334	0.013509	3.4
407	-0.199998	100.163704	3.215617	0.005163	3.4
408	-0.183659	101.163700	3.189295	0.006926	3.6
409	-0.172374	101.342860	3.184624	0.005359	3.3
410	-0.196893	102.224012	3.161851	0.006120	3.3
411	-0.163556	103.220378	3.136490	0.008414	3.5
412	-0.190266	102.534147	3.153914	0.003700	3.5
413	-0.199399	102.228845	3.161727	0.005522	3.4
414	-0.187706	103.141901	3.138473	0.005681	3.5
415	-0.190780	102.817135	3.146705	0.015605	3.5
416	-0.173675	103.817135	3.121495	0.013032	3.5
417	-0.189613	104.817135	3.096685	0.012831	3.3
418	-0.185106	105.817135	3.072266	0.009259	3.5
419	-0.192256	105.124301	3.089143	0.005848	3.5
420	-0.182313	104.431470	3.106206	0.008630	3.9
421	-0.170166	105.431365	3.081641	0.010349	4.8
422	-0.173771	106.431365	3.057458	0.003859	4.2
423	-0.191721	107.431101	3.033658	0.007556	3.4
424	-0.157684	107.258339	3.037744	0.011825	5.6
425	-0.189560	108.258335	3.014243	0.006876	3.3
426	-0.158147	109.258333	2.991102	0.005598	3.3
427	-0.183789	110.143330	2.970918	0.007107	3.2
428	-0.169808	111.101826	2.949361	0.010087	4.1
429	-0.186740	112.099543	2.927253	0.005551	3.9
430	-0.199794	113.098823	2.905439	0.004577	3.6
431	-0.168615	114.033724	2.885324	0.013586	3.3
432	-0.194664	113.345020	2.900115	0.014229	4.5
433	-0.166772	114.345020	2.878687	0.015583	4.9
434	-0.184293	115.345020	2.857574	0.011437	4.6
435	-0.176487	116.345020	2.836768	0.010654	4.8
436	-0.189137	115.652186	2.851151	0.003095	3.4
437	-0.174412	116.608416	2.831339	0.003008	3.3
438	-0.178115	116.933362	2.824668	0.012312	3.3
439	-0.190289	116.241524	2.838908	0.004208	3.5
440	-0.172414	115.548719	2.853311	0.007590	3.3
441	-0.171147	114.863923	2.867693	0.005949	3.4
442	-0.172967	114.173858	2.882333	0.008140	3.4
443	-0.176411	113.482248	2.897156	0.008528	3.5
444	-0.172189	112.789419	2.912159	0.010299	3.6
445	-0.176784	112.110411	2.927014	0.006125	3.4
446	-0.174084	111.418123	2.942316	0.006843	3.3
447	-0.186857	111.361429	2.943577	0.007142	3.3
448	-0.186798	110.669201	2.959052	0.012861	3.6
449	-0.182474	109.976655	2.974698	0.011333	3.5
450	-0.174195	109.283872	2.990516	0.008714	3.3
451	-0.179958	108.591038	3.006504	0.005501	3.4
452	-0.177765	109.527450	2.984935	0.004455	3.6
453	-0.165246	109.716759	2.980613	0.005522	3.5
454	-0.174919	109.116205	2.994370	0.007494	3.8
455	-0.184027	110.009587	2.973950	0.007433	3.4
456	-0.168669	110.033246	2.973413	0.005816	3.5
457	-0.183347	110.609968	2.960384	0.007110	3.3
458	-0.184659	111.269944	2.945613	0.006442	3.5
459	-0.176828	112.025906	2.928873	0.006526	3.8
460	-0.164752	113.025644	2.907026	0.014006	3.3
461	-0.189236	112.349685	2.921762	0.002113	3.4
462	-0.201866	111.868698	2.932339	0.006598	3.3
463	-0.181305	111.983136	2.929815	0.014005	3.4
464	-0.180184	111.290301	2.945159	0.009726	3.6
465	-0.174013	112.290298	2.923064	0.007535	3.6
466	-0.176122	113.289893	2.901306	0.002567	3.7
467	-0.205616	112.755287	2.912902	0.007307	11.1
468	-0.184528	113.522052	2.896298	0.017593	3.4
469	-0.166520	112.934664	2.909001	0.012679	4.5
470	-0.175261	112.241830	2.924127	0.012805	3.4
471	-0.177710	113.241767	2.902346	0.011320	3.3
472	-0.164258	114.241767	2.880885	0.005710	3.3
473	-0.176985	113.549078	2.895717	0.007263	3.6
474	-0.172413	114.548531	2.874365	0.007495	4.2
475	-0.177952	113.855705	2.889133	0.004024	3.6
476	-0.178161	113.642332	2.893711	0.026844	3.3
477	-0.172793	114.642320	2.872378	0.007918	3.2
478	-0.179175	113.949486	2.887125	0.007379	3.4
479	-0.163444	114.949235	2.865893	0.005240	3.6
480	-0.161058	115.927653	2.845415	0.002096	3.4
481	-0.170059	116.412134	2.835383	0.005734	3.5
482	-0.172631	115.965756	2.844624	0.008253	3.6
483	-0.170052	116.965036	2.824020	0.012434	3.3
484	-0.187879	116.272202	2.838273	0.016197	3.5
485	-0.171910	117.272202	2.817747	0.007795	3.5
486	-0.175614	117.112338	2.821008	0.005523	3.5
487	-0.186147	116.419714	2.835227	0.005468	3.6
488	-0.172636	117.410182	2.814938	0.008057	3.3
489	-0.187961	116.721524	2.829013	0.004323	3.5
490	-0.190065	117.715599	2.808740	0.007327	3.4
491	-0.175622	117.098754	2.821286	0.003868	3.7
492	-0.193058	118.094250	2.801094	0.011150	3.4
493	-0.172833	119.094018	2.781104	0.009204	3.4
494	-0.176856	120.094018	2.761393	0.009889	3.3
495	-0.187577	119.593497	2.771224	0.008026	3.4
496	-0.168258	120.593146	2.751659	0.010810	3.4
497	-0.181855	119.900327	2.765189	0.008217	3.3
498	-0.192483	119.214368	2.778717	0.017621	3.8
499	-0.176713	118.521789	2.792510	0.011983	3.3
500	-0.168422	117.830211	2.806421	0.008289	3.3
501	-0.188759	118.830211	2.786351	0.007291	3.4
502	-0.172314	119.825353	2.766661	0.004006	3.3
503	-0.186059	120.793759	2.747766	0.010921	3.7
504	-0.193489	121.786672	2.728658	0.004130	3.5
505	-0.180844	122.786207	2.709690	0.008175	3.3
506	-0.184529	122.096013	2.722759	0.018478	3.5
507	-0.170491	121.403630	2.735998	0.005305	3.4
508	-0.190704	122.403007	2.716931	0.005573	3.3
509	-0.175106	123.336808	2.699353	0.007765	3.3
510	-0.161534	122.649273	2.712273	0.014702	3.3
511	-0.184257	121.956439	2.725418	0.009847	4.2
512	-0.181838	122.956439	2.706486	0.004730	3.6
513	-0.190846	123.956116	2.687820	0.012087	3.7
514	-0.175628	124.955124	2.669423	0.006323	3.8
