1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
140	0.000000	0.000000	0.367949	0.000000	8.9
141	0.000000	0.000000	0.367949	0.000000	9.5
142	0.000000	0.000000	0.367949	0.000000	7.7
143	0.000000	0.000000	0.367949	0.000000	8.3
144	0.000000	0.000000	0.367949	0.000000	8.3
145	0.000000	0.000000	0.367949	0.000000	8.4
146	0.000000	0.000000	0.367949	0.000000	8.1
147	0.000000	0.000000	0.367949	0.000000	8.3
148	0.000000	0.000000	0.367949	0.000000	8.2
149	0.000000	0.000000	0.367949	0.000000	8.4
150	0.000000	0.000000	0.367949	0.000000	8.4
151	0.000000	0.000000	0.367949	0.000000	8.3
152	0.000000	0.000000	0.367949	0.000000	8.2
153	0.000000	0.000000	0.367949	0.000000	8.2
154	0.000000	0.000000	0.367949	0.000000	8.3
155	0.000000	0.000000	0.367949	0.000000	8.3
156	0.000000	0.000000	0.367949	0.000000	8.3
157	0.000000	0.000000	0.367949	0.000000	8.2
158	0.000000	0.000000	0.367949	0.000000	8.3
159	0.000000	0.000000	0.367949	0.000000	8.3
160	0.000000	0.000000	0.367949	0.000000	8.4
161	0.000000	0.000000	0.367949	0.000000	8.8
162	0.000000	0.000000	0.367949	0.000000	7.7
163	0.000000	0.000000	0.367949	0.000000	8.2
164	0.000000	0.000000	0.367949	0.000000	8.1
165	0.000000	0.000000	0.367949	0.000000	8.3
166	0.000000	0.000000	0.367949	0.000000	8.2
167	0.000000	0.000000	0.367949	0.000000	8.0
168	0.000000	0.000000	0.367949	0.000000	7.6
169	0.000000	0.000000	0.367949	0.000000	8.5
170	0.000000	0.000000	0.367949	0.000000	8.4
171	0.000000	0.000000	0.367949	0.000000	8.2
172	0.000000	0.000000	0.367949	0.000000	7.7
173	0.000000	0.000000	0.367949	0.000000	7.7
174	0.000000	0.000000	0.367949	0.000000	7.8
175	0.000000	0.000000	0.367949	0.000000	7.9
176	0.000000	0.000000	0.367949	0.000000	7.7
177	0.000000	0.000000	0.367949	0.000000	8.2
178	0.000000	0.000000	0.367949	0.000000	8.3
179	0.000000	0.000000	0.367949	0.000000	7.7
180	0.000000	0.000000	0.367949	0.000000	8.3
181	0.000000	0.000000	0.367949	0.000000	8.0
182	0.000000	0.000000	0.367949	0.000000	8.4
183	0.000000	0.000000	0.367949	0.000000	8.3
184	0.000000	0.000000	0.367949	0.000000	8.1
185	0.000000	0.000000	0.367949	0.000000	8.3
186	0.000000	0.000000	0.367949	0.000000	8.3
187	0.000000	0.000000	0.367949	0.000000	7.8
188	0.000000	0.000000	0.367949	0.000000	8.4
189	0.000000	0.000000	0.367949	0.000000	8.3
190	0.000000	0.000000	0.367949	0.000000	8.3
191	0.000000	0.000000	0.367949	0.000000	8.3
192	0.000000	0.000000	0.367949	0.000000	8.4
193	0.000000	0.000000	0.367949	0.000000	8.3
194	0.000000	0.000000	0.367949	0.000000	8.3
195	0.000000	0.000000	0.367949	0.000000	8.3
196	0.000000	0.000000	0.367949	0.000000	8.3
197	0.000000	0.000000	0.367949	0.000000	8.3
198	0.000000	0.000000	0.367949	0.000000	8.3
199	0.000000	0.000000	0.367949	0.000000	7.7
200	0.000000	0.000000	0.367949	0.000000	8.4
201	0.000000	0.000000	0.367949	0.000000	8.2
202	0.000000	0.000000	0.367949	0.000000	8.2
203	0.000000	0.000000	0.367949	0.000000	8.3
204	0.000000	0.000000	0.367949	0.000000	8.1
205	0.000000	0.000000	0.367949	0.000000	7.9
206	0.000000	0.000000	0.367949	0.000000	7.8
207	0.000000	0.000000	0.367949	0.000000	7.7
208	0.000000	0.000000	0.367949	0.000000	7.6
209	0.000000	0.000000	0.367949	0.000000	7.5
210	0.000000	0.000000	0.367949	0.000000	7.5
211	0.000000	0.000000	0.367949	0.000000	7.5
212	0.000000	0.000000	0.367949	0.000000	7.5
213	0.000000	0.000000	0.367949	0.000000	7.5
214	0.000000	0.000000	0.367949	0.000000	7.5
215	0.000000	0.000000	0.367949	0.000000	7.4
216	0.000000	0.000000	0.367949	0.000000	7.4
217	0.000000	0.000000	0.367949	0.000000	7.4
218	0.000000	0.000000	0.367949	0.000000	7.4
219	0.000000	0.000000	0.367949	0.000000	7.4
220	0.000000	0.000000	0.367949	0.000000	7.4
221	0.000000	0.000000	0.367949	0.000000	7.4
222	0.000000	0.000000	0.367949	0.000000	7.4
223	0.000000	0.000000	0.367949	0.000000	7.5
224	0.000000	0.000000	0.367949	0.000000	7.4
225	0.000000	0.000000	0.367949	0.000000	7.5
226	0.000000	0.000000	0.367949	0.000000	7.4
227	0.000000	0.000000	0.367949	0.000000	7.5
228	0.000000	0.000000	0.367949	0.000000	8.3
229	0.000000	0.000000	0.367949	0.000000	7.5
230	0.000000	0.000000	0.367949	0.000000	8.1
231	0.000000	0.000000	0.367949	0.000000	8.0
232	0.000000	0.000000	0.367949	0.000000	7.6
233	0.000000	0.000000	0.367949	0.000000	9.5
234	0.000000	0.000000	0.367949	0.000000	7.8
235	0.000000	0.000000	0.367949	0.000000	7.7
236	0.000000	0.000000	0.367949	0.000000	7.7
237	0.000000	0.000000	0.367949	0.000000	7.8
238	0.000000	0.000000	0.367949	0.000000	8.3
239	0.000000	0.000000	0.367949	0.000000	7.9
240	0.000000	0.000000	0.367949	0.000000	8.9
241	0.000000	0.000000	0.367949	0.000000	7.8
