1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
51	0.000000	0.000000	0.409054	0.000000	7.6
52	0.000000	0.000000	0.409054	0.000000	7.5
53	0.000000	0.000000	0.409054	0.000000	8.3
54	0.000000	0.000000	0.409054	0.000000	8.1
55	0.000000	0.000000	0.409054	0.000000	8.1
56	0.000000	0.000000	0.409054	0.000000	8.1
57	0.000000	0.000000	0.409054	0.000000	8.0
58	0.000000	0.000000	0.409054	0.000000	7.9
59	0.000000	0.000000	0.409054	0.000000	7.7
60	0.000000	0.000000	0.409054	0.000000	7.6
61	0.000000	0.000000	0.409054	0.000000	7.5
62	0.000000	0.000000	0.409054	0.000000	7.5
63	0.000000	0.000000	0.409054	0.000000	7.4
64	0.000000	0.000000	0.409054	0.000000	7.4
65	0.000000	0.000000	0.409054	0.000000	7.4
66	0.000000	0.000000	0.409054	0.000000	7.4
67	0.000000	0.000000	0.409054	0.000000	7.4
68	0.000000	0.000000	0.409054	0.000000	7.4
69	0.000000	0.000000	0.409054	0.000000	7.4
70	0.000000	0.000000	0.409054	0.000000	7.4
71	0.000000	0.000000	0.409054	0.000000	7.4
72	0.000000	0.000000	0.409054	0.000000	7.4
73	0.000000	0.000000	0.409054	0.000000	7.4
74	0.000000	0.000000	0.409054	0.000000	7.4
75	0.000000	0.000000	0.409054	0.000000	7.5
76	0.000000	0.000000	0.409054	0.000000	8.3
77	0.000000	0.000000	0.409054	0.000000	8.1
78	0.000000	0.000000	0.409054	0.000000	8.0
79	0.000000	0.000000	0.409054	0.000000	8.4
80	0.000000	0.000000	0.409054	0.000000	8.2
81	0.000000	0.000000	0.409054	0.000000	7.5
82	0.000000	0.000000	0.409054	0.000000	9.2
83	0.000000	0.000000	0.409054	0.000000	7.6
84	0.000000	0.000000	0.409054	0.000000	8.2
85	0.000000	0.000000	0.409054	0.000000	7.4
86	0.000000	0.000000	0.409054	0.000000	8.2
87	0.000000	0.000000	0.409054	0.000000	7.3
88	0.000000	0.000000	0.409054	0.000000	8.2
89	0.000000	0.000000	0.409054	0.000000	8.2
90	0.000000	0.000000	0.409054	0.000000	8.2
91	0.000000	0.000000	0.409054	0.000000	8.2
92	0.000000	0.000000	0.409054	0.000000	8.3
93	0.000000	0.000000	0.409054	0.000000	8.2
94	0.000000	0.000000	0.409054	0.000000	8.0
95	0.000000	0.000000	0.409054	0.000000	7.5
96	0.000000	0.000000	0.409054	0.000000	8.0
97	0.000000	0.000000	0.409054	0.000000	8.3
98	0.000000	0.000000	0.409054	0.000000	8.4
99	0.000000	0.000000	0.409054	0.000000	8.7
100	0.000000	0.000000	0.409054	0.000000	7.4
101	0.000000	0.000000	0.409054	0.000000	8.2
102	0.000000	0.000000	0.409054	0.000000	8.3
103	0.000000	0.000000	0.409054	0.000000	8.0
104	0.000000	0.000000	0.409054	0.000000	7.5
105	0.000000	0.000000	0.409054	0.000000	8.1
106	0.000000	0.000000	0.409054	0.000000	8.1
107	0.000000	0.000000	0.409054	0.000000	8.2
108	0.000000	0.000000	0.409054	0.000000	8.0
109	0.000000	0.000000	0.409054	0.000000	8.2
110	0.000000	0.000000	0.409054	0.000000	8.2
111	0.000000	0.000000	0.409054	0.000000	8.3
112	0.000000	0.000000	0.409054	0.000000	8.1
113	0.000000	0.000000	0.409054	0.000000	8.1
114	0.000000	0.000000	0.409054	0.000000	9.9
115	0.000000	0.000000	0.409054	0.000000	6.8
116	0.000000	0.000000	0.409054	0.000000	7.3
117	0.000000	0.000000	0.409054	0.000000	7.8
118	0.000000	0.000000	0.409054	0.000000	8.2
119	0.000000	0.000000	0.409054	0.000000	8.4
120	0.000000	0.000000	0.409054	0.000000	8.4
121	0.000000	0.000000	0.409054	0.000000	8.2
122	0.000000	0.000000	0.409054	0.000000	8.4
123	0.000000	0.000000	0.409054	0.000000	7.7
124	0.000000	0.000000	0.409054	0.000000	7.7
125	0.000000	0.000000	0.409054	0.000000	8.4
126	0.000000	0.000000	0.409054	0.000000	8.2
127	0.000000	0.000000	0.409054	0.000000	8.3
128	0.000000	0.000000	0.409054	0.000000	8.3
129	0.000000	0.000000	0.409054	0.000000	8.3
130	0.000000	0.000000	0.409054	0.000000	8.3
131	0.000000	0.000000	0.409054	0.000000	8.3
132	0.000000	0.000000	0.409054	0.000000	8.4
133	0.000000	0.000000	0.409054	0.000000	8.2
134	0.000000	0.000000	0.409054	0.000000	8.3
135	0.000000	0.000000	0.409054	0.000000	7.8
136	0.000000	0.000000	0.409054	0.000000	8.4
137	0.000000	0.000000	0.409054	0.000000	8.0
138	0.000000	0.000000	0.409054	0.000000	8.2
139	0.000000	0.000000	0.409054	0.000000	8.2
140	0.000000	0.000000	0.409054	0.000000	8.2
141	0.000000	0.000000	0.409054	0.000000	8.3
142	0.000000	0.000000	0.409054	0.000000	7.5
143	0.000000	0.000000	0.409054	0.000000	8.2
144	0.000000	0.000000	0.409054	0.000000	8.2
145	0.000000	0.000000	0.409054	0.000000	8.2
146	0.000000	0.000000	0.409054	0.000000	8.3
147	0.000000	0.000000	0.409054	0.000000	8.3
148	0.000000	0.000000	0.409054	0.000000	8.2
149	0.000000	0.000000	0.409054	0.000000	8.3
150	0.000000	0.000000	0.409054	0.000000	8.2
151	0.000000	0.000000	0.409054	0.000000	8.1
152	0.000000	0.000000	0.409054	0.000000	8.2
153	0.000000	0.000000	0.409054	0.000000	8.1
154	0.000000	0.000000	0.409054	0.000000	7.9
155	0.000000	0.000000	0.409054	0.000000	7.8
156	0.000000	0.000000	0.409054	0.000000	7.6
157	0.000000	0.000000	0.409054	0.000000	7.6
158	0.000000	0.000000	0.409054	0.000000	7.5
159	0.000000	0.000000	0.409054	0.000000	7.5
160	0.000000	0.000000	0.409054	0.000000	7.5
161	0.000000	0.000000	0.409054	0.000000	7.5
162	0.000000	0.000000	0.409054	0.000000	7.5
163	0.000000	0.000000	0.409054	0.000000	7.4
164	0.000000	0.000000	0.409054	0.000000	7.5
165	0.000000	0.000000	0.409054	0.000000	7.5
166	0.000000	0.000000	0.409054	0.000000	7.5
167	0.000000	0.000000	0.409054	0.000000	7.4
168	0.000000	0.000000	0.409054	0.000000	7.5
169	0.000000	0.000000	0.409054	0.000000	7.4
170	0.000000	0.000000	0.409054	0.000000	7.5
171	0.000000	0.000000	0.409054	0.000000	7.4
172	0.000000	0.000000	0.409054	0.000000	7.5
173	0.000000	0.000000	0.409054	0.000000	8.1
174	0.000000	0.000000	0.409054	0.000000	7.8
175	0.000000	0.000000	0.409054	0.000000	8.3
176	0.000000	0.000000	0.409054	0.000000	8.4
177	0.000000	0.000000	0.409054	0.000000	8.3
178	0.000000	0.000000	0.409054	0.000000	9.2
179	0.000000	0.000000	0.409054	0.000000	10.9
180	0.000000	0.000000	0.409054	0.000000	7.1
181	0.000000	0.000000	0.409054	0.000000	8.2
182	0.000000	0.000000	0.409054	0.000000	8.8
183	0.000000	0.000000	0.409054	0.000000	7.4
184	0.000000	0.000000	0.409054	0.000000	8.3
185	0.000000	0.000000	0.409054	0.000000	8.3
186	0.000000	0.000000	0.409054	0.000000	8.2
187	0.000000	0.000000	0.409054	0.000000	7.6
188	0.000000	0.000000	0.409054	0.000000	8.2
189	0.000000	0.000000	0.409054	0.000000	8.2
190	0.000000	0.000000	0.409054	0.000000	8.2
191	0.000000	0.000000	0.409054	0.000000	8.2
192	0.000000	0.000000	0.409054	0.000000	8.2
193	0.000000	0.000000	0.409054	0.000000	8.3
194	0.000000	0.000000	0.409054	0.000000	8.4
195	0.000000	0.000000	0.409054	0.000000	8.3
196	0.000000	0.000000	0.409054	0.000000	8.2
197	0.000000	0.000000	0.409054	0.000000	8.2
198	0.000000	0.000000	0.409054	0.000000	8.2
199	0.000000	0.000000	0.409054	0.000000	8.3
200	0.000000	0.000000	0.409054	0.000000	8.3
201	0.000000	0.000000	0.409054	0.000000	8.2
202	0.000000	0.000000	0.409054	0.000000	8.2
203	0.000000	0.000000	0.409054	0.000000	8.2
204	0.000000	0.000000	0.409054	0.000000	8.2
205	0.000000	0.000000	0.409054	0.000000	8.2
206	0.000000	0.000000	0.409054	0.000000	8.2
207	0.000000	0.000000	0.409054	0.000000	8.3
208	0.000000	0.000000	0.409054	0.000000	8.2
209	0.000000	0.000000	0.409054	0.000000	8.3
210	0.000000	0.000000	0.409054	0.000000	8.2
211	0.000000	0.000000	0.409054	0.000000	7.5
212	0.000000	0.000000	0.409054	0.000000	8.2
213	0.000000	0.000000	0.409054	0.000000	8.1
214	0.000000	0.000000	0.409054	0.000000	8.4
215	0.000000	0.000000	0.409054	0.000000	8.4
216	0.000000	0.000000	0.409054	0.000000	8.4
217	0.000000	0.000000	0.409054	0.000000	8.2
218	0.000000	0.000000	0.409054	0.000000	8.2
219	0.000000	0.000000	0.409054	0.000000	8.3
220	0.000000	0.000000	0.409054	0.000000	8.3
221	0.000000	0.000000	0.409054	0.000000	8.7
222	0.000000	0.000000	0.409054	0.000000	7.6
223	0.000000	0.000000	0.409054	0.000000	7.5
224	0.000000	0.000000	0.409054	0.000000	8.5
225	0.000000	0.000000	0.409054	0.000000	7.6
226	0.000000	0.000000	0.409054	0.000000	8.3
227	0.000000	0.000000	0.409054	0.000000	8.2
228	0.000000	0.000000	0.409054	0.000000	8.3
229	0.000000	0.000000	0.409054	0.000000	8.3
230	0.000000	0.000000	0.409054	0.000000	8.4
231	0.000000	0.000000	0.409054	0.000000	8.2
232	0.000000	0.000000	0.409054	0.000000	8.1
233	0.000000	0.000000	0.409054	0.000000	8.2
234	0.000000	0.000000	0.409054	0.000000	8.2
235	0.000000	0.000000	0.409054	0.000000	8.4
236	0.000000	0.000000	0.409054	0.000000	8.4
237	0.000000	0.000000	0.409054	0.000000	8.3
238	0.000000	0.000000	0.409054	0.000000	8.2
239	0.000000	0.000000	0.409054	0.000000	8.2
240	0.000000	0.000000	0.409054	0.000000	8.0
241	0.000000	0.000000	0.409054	0.000000	8.3
242	0.000000	0.000000	0.409054	0.000000	8.2
243	0.000000	0.000000	0.409054	0.000000	8.2
244	0.000000	0.000000	0.409054	0.000000	8.1
245	0.000000	0.000000	0.409054	0.000000	8.1
246	0.000000	0.000000	0.409054	0.000000	8.1
247	0.000000	0.000000	0.409054	0.000000	8.2
248	0.000000	0.000000	0.409054	0.000000	8.1
249	0.000000	0.000000	0.409054	0.000000	8.2
250	0.000000	0.000000	0.409054	0.000000	8.1
251	0.000000	0.000000	0.409054	0.000000	8.3
252	0.000000	0.000000	0.409054	0.000000	8.1
253	0.000000	0.000000	0.409054	0.000000	8.1
254	0.000000	0.000000	0.409054	0.000000	8.1
255	0.000000	0.000000	0.409054	0.000000	8.0
256	0.000000	0.000000	0.409054	0.000000	7.8
257	0.000000	0.000000	0.409054	0.000000	7.7
258	0.000000	0.000000	0.409054	0.000000	7.6
259	0.000000	0.000000	0.409054	0.000000	7.5
260	0.000000	0.000000	0.409054	0.000000	7.5
261	0.000000	0.000000	0.409054	0.000000	7.5
262	0.000000	0.000000	0.409054	0.000000	7.4
263	0.000000	0.000000	0.409054	0.000000	7.5
264	0.000000	0.000000	0.409054	0.000000	7.4
265	0.000000	0.000000	0.409054	0.000000	7.4
266	0.000000	0.000000	0.409054	0.000000	7.4
267	0.000000	0.000000	0.409054	0.000000	7.4
268	0.000000	0.000000	0.409054	0.000000	7.4
269	0.000000	0.000000	0.409054	0.000000	7.5
270	0.000000	0.000000	0.409054	0.000000	8.2
271	0.000000	0.000000	0.409054	0.000000	7.9
272	0.000000	0.000000	0.409054	0.000000	10.9
273	0.000000	0.000000	0.409054	0.000000	7.5
274	0.000000	0.000000	0.409054	0.000000	7.3
275	0.000000	0.000000	0.409054	0.000000	7.5
276	0.000000	0.000000	0.409054	0.000000	8.2
277	0.000000	0.000000	0.409054	0.000000	8.3
278	0.000000	0.000000	0.409054	0.000000	7.4
279	0.000000	0.000000	0.409054	0.000000	8.7
280	0.000000	0.000000	0.409054	0.000000	8.9
281	0.000000	0.000000	0.409054	0.000000	9.0
282	0.000000	0.000000	0.409054	0.000000	7.7
283	0.000000	0.000000	0.409054	0.000000	8.9
284	0.000000	0.000000	0.409054	0.000000	7.9
285	0.000000	0.000000	0.409054	0.000000	8.4
286	0.000000	0.000000	0.409054	0.000000	8.1
287	0.000000	0.000000	0.409054	0.000000	7.6
288	0.000000	0.000000	0.409054	0.000000	8.2
289	0.000000	0.000000	0.409054	0.000000	8.4
290	0.000000	0.000000	0.409054	0.000000	8.2
291	0.000000	0.000000	0.409054	0.000000	8.3
292	0.000000	0.000000	0.409054	0.000000	7.6
293	0.000000	0.000000	0.409054	0.000000	8.2
294	0.000000	0.000000	0.409054	0.000000	8.4
295	0.000000	0.000000	0.409054	0.000000	8.3
296	0.000000	0.000000	0.409054	0.000000	8.3
297	0.000000	0.000000	0.409054	0.000000	8.3
298	0.000000	0.000000	0.409054	0.000000	8.3
299	0.000000	0.000000	0.409054	0.000000	8.3
300	0.000000	0.000000	0.409054	0.000000	8.3
301	0.000000	0.000000	0.409054	0.000000	7.6
302	0.000000	0.000000	0.409054	0.000000	8.2
303	0.000000	0.000000	0.409054	0.000000	8.2
304	0.000000	0.000000	0.409054	0.000000	8.2
305	0.000000	0.000000	0.409054	0.000000	8.3
306	0.000000	0.000000	0.409054	0.000000	8.2
307	0.000000	0.000000	0.409054	0.000000	7.7
308	0.000000	0.000000	0.409054	0.000000	8.4
309	0.000000	0.000000	0.409054	0.000000	8.2
310	0.000000	0.000000	0.409054	0.000000	8.3
311	0.000000	0.000000	0.409054	0.000000	8.3
312	0.000000	0.000000	0.409054	0.000000	8.4
313	0.000000	0.000000	0.409054	0.000000	8.4
314	0.000000	0.000000	0.409054	0.000000	8.3
315	0.000000	0.000000	0.409054	0.000000	8.2
316	0.000000	0.000000	0.409054	0.000000	7.7
317	0.000000	0.000000	0.409054	0.000000	8.3
318	0.000000	0.000000	0.409054	0.000000	8.3
319	0.000000	0.000000	0.409054	0.000000	8.3
320	0.000000	0.000000	0.409054	0.000000	8.4
321	0.000000	0.000000	0.409054	0.000000	8.2
322	0.000000	0.000000	0.409054	0.000000	8.2
323	0.000000	0.000000	0.409054	0.000000	7.7
324	0.000000	0.000000	0.409054	0.000000	8.3
325	0.000000	0.000000	0.409054	0.000000	8.5
326	0.000000	0.000000	0.409054	0.000000	8.3
327	0.000000	0.000000	0.409054	0.000000	8.3
328	0.000000	0.000000	0.409054	0.000000	8.3
329	0.000000	0.000000	0.409054	0.000000	8.4
330	0.000000	0.000000	0.409054	0.000000	8.4
331	0.000000	0.000000	0.409054	0.000000	8.3
332	0.000000	0.000000	0.409054	0.000000	8.2
333	0.000000	0.000000	0.409054	0.000000	7.9
334	0.000000	0.000000	0.409054	0.000000	8.3
335	0.000000	0.000000	0.409054	0.000000	8.3
336	0.000000	0.000000	0.409054	0.000000	8.0
337	0.000000	0.000000	0.409054	0.000000	8.3
338	0.000000	0.000000	0.409054	0.000000	7.8
339	0.000000	0.000000	0.409054	0.000000	8.2
340	0.000000	0.000000	0.409054	0.000000	8.3
341	0.000000	0.000000	0.409054	0.000000	8.3
342	0.000000	0.000000	0.409054	0.000000	8.1
343	0.000000	0.000000	0.409054	0.000000	7.9
344	0.000000	0.000000	0.409054	0.000000	7.8
345	0.000000	0.000000	0.409054	0.000000	7.7
346	0.000000	0.000000	0.409054	0.000000	7.6
347	0.000000	0.000000	0.409054	0.000000	7.6
348	0.000000	0.000000	0.409054	0.000000	6.9
349	0.000000	0.000000	0.409054	0.000000	7.5
350	0.000000	0.000000	0.409054	0.000000	7.5
351	0.000000	0.000000	0.409054	0.000000	7.5
352	0.000000	0.000000	0.409054	0.000000	7.6
353	0.000000	0.000000	0.409054	0.000000	7.6
354	0.000000	0.000000	0.409054	0.000000	7.5
355	0.000000	0.000000	0.409054	0.000000	7.5
356	0.000000	0.000000	0.409054	0.000000	7.5
357	0.000000	0.000000	0.409054	0.000000	7.5
358	0.000000	0.000000	0.409054	0.000000	7.5
359	0.000000	0.000000	0.409054	0.000000	7.5
360	0.000000	0.000000	0.409054	0.000000	7.4
361	0.000000	0.000000	0.409054	0.000000	7.5
362	0.000000	0.000000	0.409054	0.000000	7.4
363	0.000000	0.000000	0.409054	0.000000	7.4
364	0.000000	0.000000	0.409054	0.000000	7.4
365	0.000000	0.000000	0.409054	0.000000	7.5
366	0.000000	0.000000	0.409054	0.000000	6.0
367	0.000000	0.000000	0.409054	0.000000	7.6
368	0.000000	0.000000	0.409054	0.000000	8.2
369	0.000000	0.000000	0.409054	0.000000	8.3
370	0.000000	0.000000	0.409054	0.000000	8.4
371	0.000000	0.000000	0.409054	0.000000	7.9
372	0.000000	0.000000	0.409054	0.000000	9.5
373	0.000000	0.000000	0.409054	0.000000	7.8
374	0.000000	0.000000	0.409054	0.000000	8.4
375	0.000000	0.000000	0.409054	0.000000	8.4
376	0.000000	0.000000	0.409054	0.000000	7.5
377	0.000000	0.000000	0.409054	0.000000	8.3
378	0.000000	0.000000	0.409054	0.000000	8.3
379	0.000000	0.000000	0.409054	0.000000	8.3
380	0.000000	0.000000	0.409054	0.000000	8.3
381	0.000000	0.000000	0.409054	0.000000	10.1
382	0.000000	0.000000	0.409054	0.000000	7.3
383	0.000000	0.000000	0.409054	0.000000	8.3
384	0.000000	0.000000	0.409054	0.000000	8.4
385	0.000000	0.000000	0.409054	0.000000	8.2
386	0.000000	0.000000	0.409054	0.000000	8.2
387	0.000000	0.000000	0.409054	0.000000	8.3
388	0.000000	0.000000	0.409054	0.000000	8.2
389	0.000000	0.000000	0.409054	0.000000	8.4
390	0.000000	0.000000	0.409054	0.000000	8.3
391	0.000000	0.000000	0.409054	0.000000	8.2
392	0.000000	0.000000	0.409054	0.000000	8.3
393	0.000000	0.000000	0.409054	0.000000	8.3
394	0.000000	0.000000	0.409054	0.000000	8.3
395	0.000000	0.000000	0.409054	0.000000	8.3
396	0.000000	0.000000	0.409054	0.000000	8.3
397	0.000000	0.000000	0.409054	0.000000	8.3
398	0.000000	0.000000	0.409054	0.000000	8.3
399	0.000000	0.000000	0.409054	0.000000	8.3
400	0.000000	0.000000	0.409054	0.000000	8.3
401	0.000000	0.000000	0.409054	0.000000	8.2
402	0.000000	0.000000	0.409054	0.000000	8.3
403	0.000000	0.000000	0.409054	0.000000	8.1
404	0.000000	0.000000	0.409054	0.000000	8.2
405	0.000000	0.000000	0.409054	0.000000	7.6
406	0.000000	0.000000	0.409054	0.000000	8.0
407	0.000000	0.000000	0.409054	0.000000	8.3
408	0.000000	0.000000	0.409054	0.000000	7.2
409	0.000000	0.000000	0.409054	0.000000	8.2
410	0.000000	0.000000	0.409054	0.000000	7.8
411	0.000000	0.000000	0.409054	0.000000	8.4
412	0.000000	0.000000	0.409054	0.000000	8.3
413	0.000000	0.000000	0.409054	0.000000	8.3
414	0.000000	0.000000	0.409054	0.000000	8.3
415	0.000000	0.000000	0.409054	0.000000	8.4
416	0.000000	0.000000	0.409054	0.000000	8.3
417	0.000000	0.000000	0.409054	0.000000	8.3
418	0.000000	0.000000	0.409054	0.000000	8.3
419	0.000000	0.000000	0.409054	0.000000	8.6
420	0.000000	0.000000	0.409054	0.000000	7.6
421	0.000000	0.000000	0.409054	0.000000	10.6
422	0.000000	0.000000	0.409054	0.000000	7.1
423	0.000000	0.000000	0.409054	0.000000	8.4
424	0.000000	0.000000	0.409054	0.000000	8.2
425	0.000000	0.000000	0.409054	0.000000	7.5
426	0.000000	0.000000	0.409054	0.000000	8.3
427	0.000000	0.000000	0.409054	0.000000	8.3
428	0.000000	0.000000	0.409054	0.000000	8.4
429	0.000000	0.000000	0.409054	0.000000	8.4
430	0.000000	0.000000	0.409054	0.000000	8.3
431	0.000000	0.000000	0.409054	0.000000	8.3
432	0.000000	0.000000	0.409054	0.000000	8.3
433	0.000000	0.000000	0.409054	0.000000	8.4
434	0.000000	0.000000	0.409054	0.000000	8.3
435	0.000000	0.000000	0.409054	0.000000	8.3
436	0.000000	0.000000	0.409054	0.000000	8.3
437	0.000000	0.000000	0.409054	0.000000	8.3
438	0.000000	0.000000	0.409054	0.000000	8.3
439	0.000000	0.000000	0.409054	0.000000	7.7
440	0.000000	0.000000	0.409054	0.000000	8.3
441	0.000000	0.000000	0.409054	0.000000	8.2
442	0.000000	0.000000	0.409054	0.000000	8.1
443	0.000000	0.000000	0.409054	0.000000	8.2
444	0.000000	0.000000	0.409054	0.000000	8.3
445	0.000000	0.000000	0.409054	0.000000	8.1
446	0.000000	0.000000	0.409054	0.000000	7.9
447	0.000000	0.000000	0.409054	0.000000	7.8
448	0.000000	0.000000	0.409054	0.000000	7.7
449	0.000000	0.000000	0.409054	0.000000	7.6
450	0.000000	0.000000	0.409054	0.000000	7.5
451	0.000000	0.000000	0.409054	0.000000	7.5
452	0.000000	0.000000	0.409054	0.000000	7.5
453	0.000000	0.000000	0.409054	0.000000	7.5
454	0.000000	0.000000	0.409054	0.000000	7.4
455	0.000000	0.000000	0.409054	0.000000	7.4
456	0.000000	0.000000	0.409054	0.000000	7.4
457	0.000000	0.000000	0.409054	0.000000	7.4
458	0.000000	0.000000	0.409054	0.000000	6.2
459	0.000000	0.000000	0.409054	0.000000	7.4
460	0.000000	0.000000	0.409054	0.000000	7.5
461	0.000000	0.000000	0.409054	0.000000	7.5
462	0.000000	0.000000	0.409054	0.000000	7.3
463	0.000000	0.000000	0.409054	0.000000	7.4
464	0.000000	0.000000	0.409054	0.000000	8.2
465	0.000000	0.000000	0.409054	0.000000	8.0
466	0.000000	0.000000	0.409054	0.000000	8.0
467	0.000000	0.000000	0.409054	0.000000	8.0
468	0.000000	0.000000	0.409054	0.000000	7.7
469	0.000000	0.000000	0.409054	0.000000	8.5
470	0.000000	0.000000	0.409054	0.000000	8.2
471	0.000000	0.000000	0.409054	0.000000	8.3
472	0.000000	0.000000	0.409054	0.000000	8.3
473	0.000000	0.000000	0.409054	0.000000	8.3
474	0.000000	0.000000	0.409054	0.000000	8.3
475	0.000000	0.000000	0.409054	0.000000	8.3
476	0.000000	0.000000	0.409054	0.000000	8.3
477	0.000000	0.000000	0.409054	0.000000	8.3
478	0.000000	0.000000	0.409054	0.000000	7.7
479	0.000000	0.000000	0.409054	0.000000	7.7
480	0.000000	0.000000	0.409054	0.000000	8.3
481	0.000000	0.000000	0.409054	0.000000	7.7
482	0.000000	0.000000	0.409054	0.000000	8.4
483	0.000000	0.000000	0.409054	0.000000	8.2
484	0.000000	0.000000	0.409054	0.000000	8.1
485	0.000000	0.000000	0.409054	0.000000	8.3
486	0.000000	0.000000	0.409054	0.000000	8.3
487	0.000000	0.000000	0.409054	0.000000	8.4
488	0.000000	0.000000	0.409054	0.000000	8.4
489	0.000000	0.000000	0.409054	0.000000	8.3
490	0.000000	0.000000	0.409054	0.000000	8.3
491	0.000000	0.000000	0.409054	0.000000	8.3
492	0.000000	0.000000	0.409054	0.000000	8.4
493	0.000000	0.000000	0.409054	0.000000	8.3
494	0.000000	0.000000	0.409054	0.000000	8.3
495	0.000000	0.000000	0.409054	0.000000	8.3
496	0.000000	0.000000	0.409054	0.000000	7.7
497	0.000000	0.000000	0.409054	0.000000	8.3
498	0.000000	0.000000	0.409054	0.000000	8.4
499	0.000000	0.000000	0.409054	0.000000	8.3
