1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
85	52.212774	0.000000	0.007724	12.912544	12.0
86	49.940099	0.000000	0.007724	12.524955	11.6
87	48.955711	0.000000	0.007724	12.418960	8.1
88	47.724281	0.000000	0.007724	12.265220	7.9
89	46.883060	0.000000	0.007724	12.128250	7.8
90	45.513335	0.000000	0.007724	11.914960	7.7
91	43.837025	0.000000	0.007724	11.655613	7.6
92	43.286083	0.000000	0.007724	11.615769	7.5
93	41.958492	0.000000	0.007724	11.395156	7.5
94	41.549117	0.000000	0.007724	11.389125	7.5
95	40.572891	0.000000	0.007724	11.214855	7.5
96	40.041692	0.000000	0.007724	11.168270	7.5
97	38.197094	0.000000	0.007724	10.850869	7.4
98	37.444028	0.000000	0.007724	10.748200	7.4
99	36.978055	0.000000	0.007724	10.703793	7.4
100	36.425089	0.000000	0.007724	10.645513	7.4
101	35.322964	0.000000	0.007724	10.433439	7.4
102	33.739532	0.000000	0.007724	10.125719	7.4
103	33.452415	0.000000	0.007724	10.151306	7.4
104	32.128637	0.000000	0.007724	9.874939	7.4
105	31.420493	0.000000	0.007724	9.775252	7.4
106	29.792868	0.000000	0.007724	9.417917	7.4
107	30.604767	0.000000	0.007724	9.668249	7.2
108	29.219747	0.000000	0.007724	9.397571	11.1
109	28.154774	0.000000	0.007724	9.152539	10.9
110	28.390074	0.000000	0.007724	9.264234	11.2
111	28.356060	0.000000	0.007724	9.350752	11.1
112	26.738841	0.000000	0.007724	8.938198	10.6
113	26.129994	0.000000	0.007724	8.822819	10.6
114	26.301630	0.000000	0.007724	8.929126	10.6
115	25.332498	0.000000	0.007724	8.729998	10.6
116	24.720510	0.000000	0.007724	8.615527	10.6
117	24.280380	0.000000	0.007724	8.541037	10.5
118	23.997709	0.000000	0.007724	8.514612	10.5
119	23.194703	0.000000	0.007724	8.346156	10.5
120	22.611823	0.000000	0.007724	8.221157	12.3
121	22.112681	0.000000	0.007724	8.120954	10.7
122	21.141848	0.000000	0.007724	7.871973	10.8
123	20.091232	0.000000	0.007724	7.612133	11.1
124	20.172045	0.000000	0.007724	7.681413	11.8
125	19.967879	0.000000	0.007724	7.678636	11.9
126	19.261227	0.000000	0.007724	7.495226	11.4
127	19.350819	0.000000	0.007724	7.573450	11.2
128	18.680369	0.000000	0.007724	7.400324	12.7
129	18.391406	0.000000	0.007724	7.356044	10.7
130	18.059490	0.000000	0.007724	7.314549	10.6
131	17.524518	0.000000	0.007724	7.175528	10.6
132	17.152856	0.000000	0.007724	7.076781	10.6
133	16.420223	0.000000	0.007724	6.881340	12.1
134	16.266948	0.000000	0.007724	6.869552	10.6
135	16.260380	0.000000	0.007724	6.923476	10.4
136	15.466017	0.000000	0.007724	6.679997	10.5
137	15.056138	0.000000	0.007724	6.563528	10.5
138	15.011969	0.000000	0.007724	6.601135	10.5
139	14.489604	0.000000	0.007724	6.447481	10.6
140	14.256804	0.000000	0.007724	6.403328	11.1
141	13.815006	0.000000	0.007724	6.291522	11.7
142	13.837134	0.000000	0.007724	6.340553	11.9
143	13.455924	0.000000	0.007724	6.230566	11.5
144	12.841919	0.000000	0.007724	6.040547	11.3
145	12.691345	0.000000	0.007724	6.011342	11.4
146	12.690457	0.000000	0.007724	6.061754	10.6
147	12.126196	0.000000	0.007724	5.876294	10.5
148	11.786737	0.000000	0.007724	5.773285	10.5
149	11.690696	0.000000	0.007724	5.765653	10.6
150	11.671348	0.000000	0.007724	5.798926	10.6
151	10.996567	0.000000	0.007724	5.552700	10.6
152	10.887275	0.000000	0.007724	5.547372	10.5
153	10.761752	0.000000	0.007724	5.520078	10.5
154	10.397066	0.000000	0.007724	5.408698	10.6
155	10.336514	0.000000	0.007724	5.411868	10.5
156	10.118007	0.000000	0.007724	5.355715	10.6
157	9.761861	0.000000	0.007724	5.226800	10.9
158	9.401659	0.000000	0.007724	5.104275	12.6
159	9.469051	0.000000	0.007724	5.162931	12.1
160	9.451473	0.000000	0.007724	5.194197	11.9
161	9.008662	0.000000	0.007724	5.020169	12.8
162	8.519864	0.000000	0.007724	4.818889	11.4
163	8.646508	0.000000	0.007724	4.911723	10.6
164	8.437626	0.000000	0.007724	4.841331	10.5
165	8.190949	0.000000	0.007724	4.757707	12.2
166	8.055311	0.000000	0.007724	4.716518	10.6
167	7.853438	0.000000	0.007724	4.663644	10.6
168	7.740760	0.000000	0.007724	4.630965	10.5
169	7.577110	0.000000	0.007724	4.577064	12.0
170	7.508137	0.000000	0.007724	4.574246	10.5
171	7.132057	0.000000	0.007724	4.407433	10.5
172	6.863298	0.000000	0.007724	4.292432	10.5
173	6.892609	0.000000	0.007724	4.339065	10.5
174	6.874217	0.000000	0.007724	4.363238	10.9
175	6.833528	0.000000	0.007724	4.372451	11.1
176	6.605068	0.000000	0.007724	4.279435	10.8
177	6.390989	0.000000	0.007724	4.182633	11.0
178	6.149420	0.000000	0.007724	4.075870	8.8
179	6.180344	0.000000	0.007724	4.124510	12.0
180	6.162184	0.000000	0.007724	4.141164	7.9
181	5.763533	0.000000	0.007724	3.934272	7.9
182	5.710313	0.000000	0.007724	3.930167	8.2
183	5.368017	0.000000	0.007724	3.749323	7.3
184	5.466094	0.000000	0.007724	3.839268	9.4
185	5.169974	0.000000	0.007724	3.683117	9.5
186	5.280120	0.000000	0.007724	3.775574	8.9
187	5.099381	0.000000	0.007724	3.685461	9.0
188	5.136762	0.000000	0.007724	3.747178	7.8
189	5.132004	0.000000	0.007724	3.768160	9.5
190	4.899966	0.000000	0.007724	3.645331	7.7
191	4.764170	0.000000	0.007724	3.582454	8.3
192	4.757453	0.000000	0.007724	3.604511	7.4
193	4.496536	0.000000	0.007724	3.454710	8.4
194	4.465096	0.000000	0.007724	3.455731	8.2
195	4.316947	0.000000	0.007724	3.378316	8.2
196	4.302409	0.000000	0.007724	3.391950	8.3
197	4.275632	0.000000	0.007724	3.404390	8.3
198	4.125418	0.000000	0.007724	3.321236	8.5
199	3.869890	0.000000	0.007724	3.158518	8.3
200	3.825094	0.000000	0.007724	3.149243	8.3
201	3.854289	0.000000	0.007724	3.196916	8.3
202	3.769761	0.000000	0.007724	3.153601	8.4
203	3.679493	0.000000	0.007724	3.110878	8.4
204	3.658353	0.000000	0.007724	3.118663	8.3
205	3.636840	0.000000	0.007724	3.126116	8.3
206	3.445955	0.000000	0.007724	2.999075	8.3
207	3.330221	0.000000	0.007724	2.931978	8.3
208	3.340441	0.000000	0.007724	2.960659	8.3
209	3.181905	0.000000	0.007724	2.858722	8.3
210	3.201091	0.000000	0.007724	2.898962	8.4
211	3.071704	0.000000	0.007724	2.810908	8.3
212	3.166571	0.000000	0.007724	2.912622	8.2
213	3.035639	0.000000	0.007724	2.827875	10.1
214	2.868857	0.000000	0.007724	2.701743	7.0
215	2.861757	0.000000	0.007724	2.718272	8.1
216	2.935036	0.000000	0.007724	2.802704	8.4
217	2.718494	0.000000	0.007724	2.633173	8.4
218	2.731271	0.000000	0.007724	2.665333	8.3
219	2.660457	0.000000	0.007724	2.622580	8.3
220	2.619018	0.000000	0.007724	2.606123	8.3
221	2.555665	0.000000	0.007724	2.570011	8.4
222	2.576369	0.000000	0.007724	2.608847	8.3
223	2.496087	0.000000	0.007724	2.553445	8.3
224	2.477235	0.000000	0.007724	2.560198	7.6
225	2.279294	0.000000	0.007724	2.387585	8.3
226	2.316004	0.000000	0.007724	2.442135	8.3
227	2.328653	0.000000	0.007724	2.474983	8.3
228	2.192557	0.000000	0.007724	2.361187	8.3
229	2.227511	0.000000	0.007724	2.412099	8.4
230	2.113306	0.000000	0.007724	2.317052	8.2
231	2.066337	0.000000	0.007724	2.287729	8.2
232	1.994281	0.000000	0.007724	2.229724	8.6
233	2.035671	0.000000	0.007724	2.290438	7.7
234	2.031811	0.000000	0.007724	2.307131	8.5
235	1.988425	0.000000	0.007724	2.278364	8.3
236	1.922510	0.000000	0.007724	2.227854	8.3
237	1.893130	0.000000	0.007724	2.214124	8.3
238	1.900008	0.000000	0.007724	2.244221	7.7
239	1.826313	0.000000	0.007724	2.175607	8.3
240	1.744920	0.000000	0.007724	2.105298	8.3
241	1.768971	0.000000	0.007724	2.147279	8.3
242	1.697858	0.000000	0.007724	2.088735	8.3
243	1.675252	0.000000	0.007724	2.076319	8.3
244	1.649334	0.000000	0.007724	2.064751	8.3
245	1.566532	0.000000	0.007724	1.982303	8.3
246	1.551246	0.000000	0.007724	1.983686	8.4
247	1.490157	0.000000	0.007724	1.924502	8.2
248	1.456888	0.000000	0.007724	1.896943	8.2
249	1.485729	0.000000	0.007724	1.948389	7.6
250	1.467598	0.000000	0.007724	1.943178	8.2
251	1.418314	0.000000	0.007724	1.895852	8.0
252	1.381804	0.000000	0.007724	1.866628	7.8
253	1.345444	0.000000	0.007724	1.836146	7.8
254	1.318260	0.000000	0.007724	1.816141	7.7
255	1.277688	0.000000	0.007724	1.777095	7.6
256	1.290089	0.000000	0.007724	1.807513	7.5
257	1.240003	0.000000	0.007724	1.755480	7.3
258	1.264806	0.000000	0.007724	1.804656	7.5
259	1.202627	0.000000	0.007724	1.734944	7.5
260	1.211190	0.000000	0.007724	1.760786	7.5
261	1.130470	0.000000	0.007724	1.663889	7.4
262	1.134421	0.000000	0.007724	1.682945	7.4
263	1.132989	0.000000	0.007724	1.695579	7.4
264	1.066231	0.000000	0.007724	1.614246	7.5
265	1.102446	0.000000	0.007724	1.680140	7.4
266	1.046247	0.000000	0.007724	1.613907	7.4
267	1.025408	0.000000	0.007724	1.594317	7.4
268	1.043819	0.000000	0.007724	1.636374	7.4
269	0.989394	0.000000	0.007724	1.568314	7.5
270	0.990577	0.000000	0.007724	1.582224	7.6
271	0.936770	0.000000	0.007724	1.513739	7.6
272	0.913218	0.000000	0.007724	1.490403	7.5
273	0.907168	0.000000	0.007724	1.493573	7.5
274	0.920610	0.000000	0.007724	1.529067	7.5
275	0.855689	0.000000	0.007724	1.436127	7.5
276	0.886286	0.000000	0.007724	1.496841	8.0
277	0.826672	0.000000	0.007724	1.414117	8.2
278	0.847890	0.000000	0.007724	1.461231	8.1
279	0.806048	0.000000	0.007724	1.401848	7.8
280	0.817881	0.000000	0.007724	1.438257	7.3
281	0.789448	0.000000	0.007724	1.399378	9.6
282	0.781365	0.000000	0.007724	1.397360	11.2
283	0.757730	0.000000	0.007724	1.368069	8.8
284	0.751446	0.000000	0.007724	1.368011	7.4
285	0.728223	0.000000	0.007724	1.340645	8.4
286	0.710423	0.000000	0.007724	1.319934	8.3
287	0.705551	0.000000	0.007724	1.321508	8.3
288	0.688007	0.000000	0.007724	1.301662	7.6
289	0.675341	0.000000	0.007724	1.289972	8.2
290	0.678185	0.000000	0.007724	1.308140	8.3
291	0.668246	0.000000	0.007724	1.299530	8.3
292	0.636197	0.000000	0.007724	1.250497	8.3
293	0.619278	0.000000	0.007724	1.228042	8.3
294	0.630507	0.000000	0.007724	1.259572	8.4
295	0.612479	0.000000	0.007724	1.236551	8.2
296	0.593573	0.000000	0.007724	1.211922	8.2
297	0.577812	0.000000	0.007724	1.188672	8.3
298	0.558704	0.000000	0.007724	1.161218	8.2
299	0.550721	0.000000	0.007724	1.155990	8.4
300	0.550163	0.000000	0.007724	1.163854	8.2
301	0.551340	0.000000	0.007724	1.175736	8.3
302	0.522337	0.000000	0.007724	1.126327	8.3
303	0.527174	0.000000	0.007724	1.146357	8.4
304	0.513417	0.000000	0.007724	1.127239	7.7
305	0.499510	0.000000	0.007724	1.107140	8.3
306	0.491131	0.000000	0.007724	1.099303	8.7
307	0.464574	0.000000	0.007724	1.050510	7.6
308	0.474096	0.000000	0.007724	1.080400	8.3
309	0.458799	0.000000	0.007724	1.056656	8.3
310	0.465605	0.000000	0.007724	1.080886	8.3
311	0.434765	0.000000	0.007724	1.019477	8.3
312	0.443877	0.000000	0.007724	1.050194	8.4
313	0.428731	0.000000	0.007724	1.024311	8.2
314	0.435246	0.000000	0.007724	1.047780	8.2
315	0.438874	0.000000	0.007724	1.066173	8.3
316	0.409849	0.000000	0.007724	1.006628	8.3
317	0.392867	0.000000	0.007724	0.974536	8.5
318	0.379057	0.000000	0.007724	0.951618	8.3
319	0.396329	0.000000	0.007724	1.000508	8.3
320	0.382036	0.000000	0.007724	0.973981	8.3
321	0.365408	0.000000	0.007724	0.941353	8.4
322	0.375342	0.000000	0.007724	0.974321	8.3
323	0.351623	0.000000	0.007724	0.922468	7.7
324	0.335403	0.000000	0.007724	0.888946	8.2
325	0.342770	0.000000	0.007724	0.915646	8.3
326	0.331248	0.000000	0.007724	0.893695	8.3
327	0.318554	0.000000	0.007724	0.868576	8.4
328	0.317867	0.000000	0.007724	0.874082	8.3
329	0.313049	0.000000	0.007724	0.867979	8.3
330	0.310398	0.000000	0.007724	0.868112	8.1
331	0.303504	0.000000	0.007724	0.858045	8.2
332	0.291980	0.000000	0.007724	0.832730	8.2
333	0.286398	0.000000	0.007724	0.823995	8.2
334	0.287077	0.000000	0.007724	0.833665	8.4
335	0.286784	0.000000	0.007724	0.840234	8.4
336	0.281541	0.000000	0.007724	0.832122	7.7
337	0.274469	0.000000	0.007724	0.818665	8.3
338	0.270531	0.000000	0.007724	0.814355	8.3
339	0.257206	0.000000	0.007724	0.782917	8.4
340	0.260176	0.000000	0.007724	0.798176	8.3
341	0.248408	0.000000	0.007724	0.770244	8.3
342	0.245560	0.000000	0.007724	0.767867	8.2
343	0.241750	0.000000	0.007724	0.762439	8.3
344	0.234705	0.000000	0.007724	0.747189	8.3
345	0.234719	0.000000	0.007724	0.754283	8.3
346	0.227466	0.000000	0.007724	0.737557	8.3
347	0.230124	0.000000	0.007724	0.753480	8.4
348	0.223409	0.000000	0.007724	0.737744	7.6
349	0.220912	0.000000	0.007724	0.736422	8.1
350	0.205875	0.000000	0.007724	0.693426	8.3
351	0.211574	0.000000	0.007724	0.718457	8.2
352	0.204341	0.000000	0.007724	0.700309	8.0
353	0.195942	0.000000	0.007724	0.679340	7.8
354	0.201407	0.000000	0.007724	0.702694	7.7
355	0.196201	0.000000	0.007724	0.691058	7.6
356	0.193061	0.000000	0.007724	0.686298	7.6
357	0.184510	0.000000	0.007724	0.662947	7.5
358	0.186370	0.000000	0.007724	0.675100	7.5
359	0.181532	0.000000	0.007724	0.663730	7.5
360	0.174726	0.000000	0.007724	0.644833	7.5
361	0.173825	0.000000	0.007724	0.647521	7.5
362	0.170365	0.000000	0.007724	0.640393	7.4
363	0.172694	0.000000	0.007724	0.655071	7.4
364	0.163933	0.000000	0.007724	0.627994	7.4
365	0.163674	0.000000	0.007724	0.632619	7.4
366	0.156295	0.000000	0.007724	0.610446	7.4
367	0.156909	0.000000	0.007724	0.618672	7.4
368	0.148993	0.000000	0.007724	0.592534	7.4
369	0.149709	0.000000	0.007724	0.600769	7.4
370	0.142677	0.000000	0.007724	0.577666	7.5
371	0.143504	0.000000	0.007724	0.586771	7.4
372	0.144408	0.000000	0.007724	0.595173	7.6
373	0.146259	0.000000	0.007724	0.608366	8.2
374	0.137156	0.000000	0.007724	0.576343	8.1
375	0.137568	0.000000	0.007724	0.583779	8.0
376	0.130185	0.000000	0.007724	0.557787	7.8
377	0.125801	0.000000	0.007724	0.544096	9.1
378	0.127269	0.000000	0.007724	0.554706	8.4
379	0.122210	0.000000	0.007724	0.538400	8.3
380	0.125048	0.000000	0.007724	0.555372	9.2
381	0.118783	0.000000	0.007724	0.533496	7.6
382	0.118011	0.000000	0.007724	0.533999	9.0
383	0.113498	0.000000	0.007724	0.519010	9.1
384	0.115851	0.000000	0.007724	0.534009	8.1
385	0.111138	0.000000	0.007724	0.516957	8.9
386	0.109310	0.000000	0.007724	0.513504	8.6
387	0.106598	0.000000	0.007724	0.505794	7.7
388	0.102398	0.000000	0.007724	0.490096	8.3
389	0.104468	0.000000	0.007724	0.504539	8.4
390	0.102089	0.000000	0.007724	0.497443	8.2
391	0.098578	0.000000	0.007724	0.485146	8.2
392	0.098907	0.000000	0.007724	0.491468	8.3
393	0.093604	0.000000	0.007724	0.469638	8.2
394	0.095628	0.000000	0.007724	0.483489	8.4
395	0.089299	0.000000	0.007724	0.455719	8.4
396	0.091889	0.000000	0.007724	0.473061	8.3
397	0.088204	0.000000	0.007724	0.458512	8.3
398	0.090396	0.000000	0.007724	0.473832	8.3
399	0.085177	0.000000	0.007724	0.451721	8.4
400	0.081352	0.000000	0.007724	0.434828	7.7
401	0.087234	0.000000	0.007724	0.470376	8.3
402	0.082437	0.000000	0.007724	0.448661	8.3
403	0.079371	0.000000	0.007724	0.436303	8.3
404	0.076168	0.000000	0.007724	0.422596	8.3
405	0.078635	0.000000	0.007724	0.440016	8.2
406	0.074321	0.000000	0.007724	0.420053	8.3
407	0.076061	0.000000	0.007724	0.433754	8.4
408	0.073100	0.000000	0.007724	0.420806	8.2
409	0.072015	0.000000	0.007724	0.418864	8.3
410	0.071966	0.000000	0.007724	0.422585	8.3
411	0.066905	0.000000	0.007724	0.396286	8.4
412	0.065627	0.000000	0.007724	0.392367	8.5
413	0.066605	0.000000	0.007724	0.401719	8.4
414	0.067397	0.000000	0.007724	0.410128	8.3
415	0.063086	0.000000	0.007724	0.387739	8.3
416	0.062495	0.000000	0.007724	0.387683	8.4
417	0.060936	0.000000	0.007724	0.381554	8.4
418	0.059005	0.000000	0.007724	0.372867	8.4
419	0.059360	0.000000	0.007724	0.379064	8.2
420	0.058984	0.000000	0.007724	0.379627	8.3
421	0.053055	0.000000	0.007724	0.344954	8.4
422	0.057341	0.000000	0.007724	0.375649	8.3
423	0.056023	0.000000	0.007724	0.370531	8.4
424	0.052719	0.000000	0.007724	0.352239	7.6
425	0.053964	0.000000	0.007724	0.363856	8.4
426	0.051339	0.000000	0.007724	0.349317	8.2
427	0.048563	0.000000	0.007724	0.333510	7.6
428	0.051077	0.000000	0.007724	0.353692	8.3
429	0.048711	0.000000	0.007724	0.340589	8.0
430	0.048730	0.000000	0.007724	0.343959	8.2
431	0.047990	0.000000	0.007724	0.341925	7.7
432	0.047179	0.000000	0.007724	0.339237	8.3
433	0.046071	0.000000	0.007724	0.334463	8.3
434	0.044641	0.000000	0.007724	0.327176	8.4
435	0.041574	0.000000	0.007724	0.307802	8.4
436	0.043738	0.000000	0.007724	0.326366	8.3
437	0.041724	0.000000	0.007724	0.314461	8.2
438	0.040563	0.000000	0.007724	0.308474	8.3
439	0.040130	0.000000	0.007724	0.308012	8.3
440	0.040247	0.000000	0.007724	0.311981	8.3
441	0.039054	0.000000	0.007724	0.305289	7.9
442	0.038484	0.000000	0.007724	0.303734	8.3
443	0.037130	0.000000	0.007724	0.295751	8.3
444	0.036877	0.000000	0.007724	0.296191	8.1
445	0.035903	0.000000	0.007724	0.291222	8.3
446	0.035903	0.000000	0.007724	0.294107	8.2
447	0.035936	0.000000	0.007724	0.296546	8.0
448	0.033576	0.000000	0.007724	0.279911	7.9
449	0.033097	0.000000	0.007724	0.278354	7.7
450	0.032694	0.000000	0.007724	0.277485	7.6
451	0.032385	0.000000	0.007724	0.277376	7.6
452	0.033093	0.000000	0.007724	0.285990	7.5
453	0.031203	0.000000	0.007724	0.272311	7.5
454	0.030285	0.000000	0.007724	0.266755	7.5
455	0.030248	0.000000	0.007724	0.269001	7.5
456	0.030335	0.000000	0.007724	0.271995	7.4
457	0.029236	0.000000	0.007724	0.264629	7.4
458	0.028303	0.000000	0.007724	0.258572	7.4
459	0.027845	0.000000	0.007724	0.256725	7.4
460	0.027390	0.000000	0.007724	0.254906	7.4
461	0.026501	0.000000	0.007724	0.248828	7.4
462	0.026265	0.000000	0.007724	0.249133	7.4
463	0.025729	0.000000	0.007724	0.246087	7.4
464	0.025414	0.000000	0.007724	0.245348	7.5
465	0.025750	0.000000	0.007724	0.250719	7.4
466	0.024625	0.000000	0.007724	0.242158	7.4
467	0.023766	0.000000	0.007724	0.235834	7.4
468	0.023754	0.000000	0.007724	0.237961	7.4
469	0.023132	0.000000	0.007724	0.233706	8.0
470	0.023639	0.000000	0.007724	0.241294	7.5
471	0.021854	0.000000	0.007724	0.224976	7.3
472	0.022294	0.000000	0.007724	0.231740	7.5
473	0.021910	0.000000	0.007724	0.229707	7.7
474	0.021569	0.000000	0.007724	0.228438	7.5
475	0.020679	0.000000	0.007724	0.221148	8.3
476	0.020457	0.000000	0.007724	0.220595	8.2
477	0.019986	0.000000	0.007724	0.217379	8.3
478	0.019674	0.000000	0.007724	0.216007	8.3
479	0.019630	0.000000	0.007724	0.217561	8.3
480	0.019006	0.000000	0.007724	0.212590	8.3
481	0.019032	0.000000	0.007724	0.214837	8.2
482	0.018246	0.000000	0.007724	0.207949	8.2
483	0.017879	0.000000	0.007724	0.205564	8.9
484	0.017703	0.000000	0.007724	0.205666	7.7
485	0.017576	0.000000	0.007724	0.205904	8.4
486	0.016955	0.000000	0.007724	0.200471	8.3
487	0.016528	0.000000	0.007724	0.197389	8.3
488	0.016613	0.000000	0.007724	0.199996	8.1
489	0.016204	0.000000	0.007724	0.196931	8.3
490	0.015359	0.000000	0.007724	0.188414	8.2
491	0.015219	0.000000	0.007724	0.188330	8.9
492	0.015555	0.000000	0.007724	0.194184	8.3
493	0.014954	0.000000	0.007724	0.188647	8.2
494	0.015059	0.000000	0.007724	0.191591	7.7
495	0.014189	0.000000	0.007724	0.182235	8.3
496	0.014319	0.000000	0.007724	0.185555	8.4
497	0.013429	0.000000	0.007724	0.175835	8.3
498	0.014133	0.000000	0.007724	0.186594	8.3
499	0.013870	0.000000	0.007724	0.184828	8.3
